source_ip,destination_ip,source_port,destination_port,protocol,timestamp,packet_size,syn_flags,ack_flags,psh_flags,fin_flags,attack_label
76.0.252.248,134.25.105.131,52997,46113,Reserved,2024-11-16 01:48:46,1226,1,0,0,1,DoS Hulk
187.7.213.138,74.72.208.166,29063,49427,Reserved,2024-11-16 01:48:47,568,0,1,0,1,Infiltration
119.15.183.200,216.27.55.22,53881,54684,Reserved,2024-11-16 01:48:48,1222,0,1,1,0,BENIGN
214.6.6.203,110.131.9.141,48438,53989,Reserved,2024-11-16 01:48:49,1071,1,1,1,0,DoS Slowhttptest
121.215.6.130,217.75.81.191,25335,45363,Reserved,2024-11-16 01:48:50,693,0,1,1,0,PortScan
122.56.54.154,70.21.129.77,36022,48370,TCP,2024-11-16 01:48:51,48,1,1,1,0,DoS Slowhttptest
48.165.176.192,107.11.144.238,6253,63595,Reserved,2024-11-16 01:48:52,855,0,0,1,0,DoS GoldenEye
198.186.13.222,206.210.109.16,5527,2676,UDP,2024-11-16 01:48:53,429,0,0,0,1,PortScan
51.77.202.153,160.69.156.141,11031,25831,UDP,2024-11-16 01:48:54,181,0,1,0,1,DoS GoldenEye
21.224.112.27,156.116.29.240,10969,37717,UDP,2024-11-16 01:48:55,1221,0,0,0,1,PortScan
177.112.139.139,35.213.241.204,21640,15938,TCP,2024-11-16 01:48:56,1206,1,0,0,0,Infiltration
47.109.233.175,41.19.199.193,64177,45743,UDP,2024-11-16 01:48:57,1436,0,1,0,0,FTP-Patator
10.214.147.252,49.154.221.74,62447,35242,UDP,2024-11-16 01:48:58,354,0,1,0,1,FTP-Patator
110.255.107.182,45.214.37.115,61335,10401,UDP,2024-11-16 01:48:59,1347,1,0,0,0,PortScan
34.69.194.96,96.208.72.199,3056,7541,Reserved,2024-11-16 01:49:00,629,0,1,1,0,SSH-Patator
98.18.7.127,103.59.242.122,26425,33133,Reserved,2024-11-16 01:49:01,865,1,1,0,1,Heartbleed
192.61.139.11,119.163.76.250,44283,7188,Reserved,2024-11-16 01:49:02,227,1,0,1,0,PortScan
142.102.9.209,143.209.241.207,27970,62926,UDP,2024-11-16 01:49:03,902,1,1,0,0,DoS Slowhttptest
76.230.81.166,75.234.93.220,12513,59340,Reserved,2024-11-16 01:49:04,232,0,0,0,0,BENIGN
95.134.59.244,198.133.35.237,28816,56272,TCP,2024-11-16 01:49:05,718,0,1,1,0,DoS GoldenEye
104.112.118.215,124.38.118.172,24799,34623,Reserved,2024-11-16 01:49:06,1469,0,0,0,1,FTP-Patator
111.28.56.191,114.15.194.147,44157,38338,UDP,2024-11-16 01:49:07,726,0,0,1,1,Infiltration
18.10.54.75,216.196.175.161,46465,16869,TCP,2024-11-16 01:49:08,1079,0,1,1,0,DoS Hulk
97.96.118.87,188.231.101.18,14193,2510,UDP,2024-11-16 01:49:09,917,0,0,1,0,DoS Hulk
141.168.152.145,96.177.91.173,35064,59712,UDP,2024-11-16 01:49:10,1356,0,0,0,1,DDoS
45.92.16.125,188.73.106.240,55265,18567,TCP,2024-11-16 01:49:11,209,1,1,1,1,FTP-Patator
189.98.170.189,3.242.217.6,35399,12786,UDP,2024-11-16 01:49:12,487,1,0,0,1,DoS slowloris
51.6.145.170,4.50.55.159,28347,33499,TCP,2024-11-16 01:49:13,1057,1,1,1,1,FTP-Patator
140.235.22.66,33.141.1.104,5191,45591,UDP,2024-11-16 01:49:14,1464,0,1,1,0,DoS slowloris
65.185.22.135,59.37.11.69,64371,27566,Reserved,2024-11-16 01:49:15,979,1,0,1,1,FTP-Patator
213.144.91.214,128.148.9.100,38133,56421,Reserved,2024-11-16 01:49:16,290,1,1,1,0,DoS Hulk
196.253.176.200,49.82.154.224,30928,56789,UDP,2024-11-16 01:49:17,298,0,0,0,0,DDoS
83.8.240.67,102.236.252.82,4374,3046,TCP,2024-11-16 01:49:18,1249,0,0,1,1,SSH-Patator
67.166.62.166,8.227.244.71,28387,43008,TCP,2024-11-16 01:49:19,475,0,0,1,0,PortScan
34.207.25.31,221.101.193.147,30992,56036,UDP,2024-11-16 01:49:20,399,1,1,0,0,DoS Hulk
167.162.242.162,153.248.187.59,23916,57065,UDP,2024-11-16 01:49:21,1005,1,0,1,0,DDoS
4.177.220.78,139.179.209.136,17559,2925,UDP,2024-11-16 01:49:22,795,1,1,1,0,DoS Slowhttptest
13.132.69.61,111.23.254.188,36399,6736,UDP,2024-11-16 01:49:23,1307,0,1,0,1,DoS Hulk
23.147.195.66,222.208.246.255,42696,19450,UDP,2024-11-16 01:49:24,1337,0,1,0,1,FTP-Patator
57.125.200.173,6.159.64.112,23019,31605,UDP,2024-11-16 01:49:25,504,0,0,0,1,SSH-Patator
70.205.120.18,57.241.231.79,55007,11036,Reserved,2024-11-16 01:49:26,530,0,1,1,1,Infiltration
50.26.91.124,149.150.7.27,22449,3855,TCP,2024-11-16 01:49:27,352,0,1,1,0,FTP-Patator
119.156.144.43,97.218.60.85,39674,32317,UDP,2024-11-16 01:49:28,105,0,1,1,0,Infiltration
186.235.199.95,71.155.188.228,54952,49610,UDP,2024-11-16 01:49:29,959,0,0,1,0,FTP-Patator
33.224.167.47,217.254.174.242,27006,62472,UDP,2024-11-16 01:49:30,1470,0,0,1,1,SSH-Patator
164.98.64.159,58.211.210.120,17265,51652,TCP,2024-11-16 01:49:31,901,0,0,1,0,FTP-Patator
62.25.91.189,65.145.218.47,47211,22763,TCP,2024-11-16 01:49:32,579,1,0,0,0,Heartbleed
52.147.180.151,163.185.199.83,53710,42118,UDP,2024-11-16 01:49:33,757,1,0,0,0,PortScan
19.7.3.19,63.158.105.46,37375,3506,UDP,2024-11-16 01:49:34,207,0,1,0,0,DoS Hulk
68.170.44.176,153.87.201.51,19682,51120,UDP,2024-11-16 01:49:35,404,0,1,0,0,Infiltration
99.112.194.102,107.131.147.63,46278,34451,TCP,2024-11-16 01:49:36,341,0,0,0,0,Heartbleed
51.16.209.200,151.215.188.101,60826,4279,TCP,2024-11-16 01:49:37,708,0,0,0,0,DoS slowloris
106.18.82.88,39.135.28.3,13156,32104,TCP,2024-11-16 01:49:38,1023,1,1,0,1,DoS Slowhttptest
72.147.203.214,40.133.38.196,5441,34844,Reserved,2024-11-16 01:49:39,62,0,1,0,0,FTP-Patator
186.128.151.216,172.32.204.56,23948,48697,TCP,2024-11-16 01:49:40,1309,0,1,0,0,Heartbleed
159.10.152.125,165.117.40.52,17804,15336,Reserved,2024-11-16 01:49:41,635,0,1,0,0,FTP-Patator
138.2.85.50,176.196.97.73,55096,31583,UDP,2024-11-16 01:49:42,511,1,0,1,1,SSH-Patator
82.89.234.51,195.200.45.159,49262,28160,UDP,2024-11-16 01:49:43,105,0,1,1,0,BENIGN
43.199.48.134,64.129.164.221,36293,22809,UDP,2024-11-16 01:49:44,57,1,0,1,1,DoS Hulk
59.82.220.86,180.65.19.149,45858,22518,UDP,2024-11-16 01:49:45,1190,1,1,1,0,DoS GoldenEye
210.19.224.74,141.108.118.24,24760,64926,Reserved,2024-11-16 01:49:46,81,0,0,0,1,PortScan
186.59.166.215,77.142.176.174,31205,58049,UDP,2024-11-16 01:49:47,1120,0,0,0,1,FTP-Patator
86.238.19.57,200.22.184.12,26889,47086,UDP,2024-11-16 01:49:48,157,1,0,1,1,BENIGN
219.18.13.212,83.180.151.142,22161,34992,TCP,2024-11-16 01:49:49,96,1,1,1,1,Heartbleed
180.10.137.103,211.221.140.27,56993,63975,Reserved,2024-11-16 01:49:50,1122,0,0,0,0,DDoS
169.190.142.222,136.205.90.223,61311,60916,UDP,2024-11-16 01:49:51,1411,1,0,0,1,Infiltration
20.226.35.105,136.224.119.19,39595,33412,TCP,2024-11-16 01:49:52,126,1,0,1,1,DoS Slowhttptest
150.24.241.28,39.97.26.16,21550,23851,Reserved,2024-11-16 01:49:53,465,1,0,1,0,Infiltration
65.221.193.6,80.125.40.217,42671,30300,TCP,2024-11-16 01:49:54,725,1,1,0,0,SSH-Patator
162.48.170.101,160.190.14.34,63037,25456,TCP,2024-11-16 01:49:55,459,0,0,1,0,DoS GoldenEye
167.158.35.27,33.108.251.71,30229,59926,Reserved,2024-11-16 01:49:56,1255,1,0,1,0,Heartbleed
167.121.16.48,159.197.245.136,18767,58498,TCP,2024-11-16 01:49:57,542,1,1,1,1,DoS Hulk
166.37.184.126,205.131.228.65,6890,36338,Reserved,2024-11-16 01:49:58,1424,1,1,1,1,PortScan
86.120.255.24,87.109.166.15,22992,64017,TCP,2024-11-16 01:49:59,106,0,0,1,0,DoS Slowhttptest
207.9.233.101,59.20.101.222,26758,60554,UDP,2024-11-16 01:50:00,467,0,0,0,1,BENIGN
44.76.202.110,29.146.99.209,23651,65424,UDP,2024-11-16 01:50:01,1485,0,0,1,1,FTP-Patator
142.117.139.1,58.97.10.92,23234,12472,Reserved,2024-11-16 01:50:02,268,0,0,0,0,DoS Hulk
207.214.117.178,132.101.92.197,17203,42820,TCP,2024-11-16 01:50:03,931,1,1,0,0,PortScan
152.91.168.45,170.233.32.239,62260,37638,TCP,2024-11-16 01:50:04,1109,1,0,1,1,FTP-Patator
141.30.132.70,37.183.133.68,15879,7512,TCP,2024-11-16 01:50:05,361,1,1,1,0,DoS Slowhttptest
81.174.61.132,137.6.252.210,63606,19566,UDP,2024-11-16 01:50:06,589,1,1,1,0,BENIGN
190.252.117.148,87.99.173.35,55417,25268,Reserved,2024-11-16 01:50:07,1021,0,1,1,1,SSH-Patator
164.29.17.183,61.83.86.96,36066,14222,UDP,2024-11-16 01:50:08,281,0,1,1,1,FTP-Patator
84.200.149.12,163.29.67.203,58307,64495,Reserved,2024-11-16 01:50:09,1121,1,0,1,0,DDoS
46.7.53.226,179.71.120.53,32414,44700,TCP,2024-11-16 01:50:10,1340,0,0,1,0,Heartbleed
9.45.149.143,135.107.111.56,33445,34662,Reserved,2024-11-16 01:50:11,1378,1,0,1,0,DoS slowloris
197.195.97.168,170.10.211.214,21621,8948,Reserved,2024-11-16 01:50:12,1162,0,0,1,1,DoS Hulk
215.9.241.193,63.134.159.207,34904,30599,Reserved,2024-11-16 01:50:13,1432,1,0,1,1,BENIGN
117.1.28.183,72.16.28.243,60026,14461,TCP,2024-11-16 01:50:14,292,0,1,1,0,Heartbleed
6.83.79.196,152.170.200.211,26077,59675,UDP,2024-11-16 01:50:15,173,0,1,1,0,DoS Hulk
24.58.224.188,9.213.161.179,8531,55641,UDP,2024-11-16 01:50:16,1375,1,0,1,0,DoS slowloris
181.89.83.252,212.53.38.150,35091,22099,Reserved,2024-11-16 01:50:17,531,1,1,0,1,BENIGN
37.234.238.190,117.159.29.164,7233,15998,UDP,2024-11-16 01:50:18,361,1,0,1,1,DoS Hulk
99.162.162.164,82.167.48.75,44635,56253,TCP,2024-11-16 01:50:19,1067,1,1,1,1,BENIGN
133.6.246.35,153.149.136.32,15984,20691,UDP,2024-11-16 01:50:20,1151,1,0,0,0,Infiltration
202.161.44.26,220.102.3.1,22031,7524,TCP,2024-11-16 01:50:21,821,0,1,0,1,BENIGN
74.3.58.85,10.69.3.29,54664,64598,Reserved,2024-11-16 01:50:22,583,1,0,0,0,DoS slowloris
168.250.68.215,86.146.164.108,39508,7853,Reserved,2024-11-16 01:50:23,1268,0,0,1,1,Heartbleed
61.139.209.80,28.202.89.216,25828,16711,Reserved,2024-11-16 01:50:24,743,0,1,0,1,PortScan
120.75.162.81,109.177.136.119,25843,40556,Reserved,2024-11-16 01:50:25,885,1,1,1,1,PortScan
196.206.145.70,48.125.69.234,44573,9242,Reserved,2024-11-16 01:50:26,290,0,0,1,0,FTP-Patator
33.228.165.255,124.54.249.97,42661,50963,TCP,2024-11-16 01:50:27,1359,1,1,0,1,DoS Slowhttptest
186.106.204.244,217.196.15.13,47524,63934,TCP,2024-11-16 01:50:28,1121,1,0,1,0,PortScan
110.249.34.117,173.133.11.70,31343,23495,TCP,2024-11-16 01:50:29,1212,1,0,1,1,BENIGN
137.45.63.217,40.228.104.67,54074,37801,Reserved,2024-11-16 01:50:30,1420,0,1,0,1,Heartbleed
165.30.108.103,69.88.95.185,58887,45183,UDP,2024-11-16 01:50:31,88,1,0,0,0,SSH-Patator
191.17.106.180,22.225.35.140,13742,60965,Reserved,2024-11-16 01:50:32,1458,0,0,1,0,Infiltration
166.207.192.26,165.73.27.12,30056,45502,UDP,2024-11-16 01:50:33,397,0,1,0,1,Infiltration
177.59.207.213,110.32.130.247,63134,11551,UDP,2024-11-16 01:50:34,248,0,0,1,1,DDoS
159.65.124.99,8.127.181.57,49608,15555,UDP,2024-11-16 01:50:35,764,1,1,1,1,SSH-Patator
46.195.220.196,24.20.138.196,57387,34170,TCP,2024-11-16 01:50:36,434,0,1,0,1,DoS slowloris
206.93.56.114,49.29.107.88,65278,22179,TCP,2024-11-16 01:50:37,1127,0,1,1,0,Heartbleed
58.139.13.0,134.254.62.226,19962,53890,TCP,2024-11-16 01:50:38,1060,0,0,1,0,Infiltration
26.68.87.184,76.193.9.110,30651,55474,TCP,2024-11-16 01:50:39,688,0,0,1,0,DDoS
19.5.16.33,94.133.84.208,47358,22645,TCP,2024-11-16 01:50:40,912,0,0,0,0,FTP-Patator
142.203.43.203,103.170.16.99,49031,55196,Reserved,2024-11-16 01:50:41,250,0,0,0,1,DoS Slowhttptest
221.137.30.40,112.34.247.160,33751,16322,TCP,2024-11-16 01:50:42,205,1,0,0,0,DoS Hulk
91.115.180.180,43.53.186.72,11287,24630,Reserved,2024-11-16 01:50:43,574,1,1,1,0,PortScan
182.219.152.78,164.206.83.43,49756,9941,Reserved,2024-11-16 01:50:44,1256,1,0,1,1,DoS Hulk
190.149.38.229,17.109.164.112,37757,28105,Reserved,2024-11-16 01:50:45,1311,1,1,0,1,BENIGN
164.85.16.243,203.32.238.80,60201,34275,TCP,2024-11-16 01:50:46,311,1,0,0,1,SSH-Patator
71.102.200.208,158.243.131.92,49795,24398,TCP,2024-11-16 01:50:47,1009,0,0,1,0,SSH-Patator
81.210.139.33,192.125.16.140,33484,37188,TCP,2024-11-16 01:50:48,399,0,0,1,0,Heartbleed
21.157.230.89,60.233.100.216,8705,32322,Reserved,2024-11-16 01:50:49,1228,1,1,0,1,DoS Slowhttptest
208.121.109.43,44.151.150.143,47304,57961,TCP,2024-11-16 01:50:50,746,1,1,1,1,Heartbleed
163.188.93.175,169.172.162.50,57844,47074,Reserved,2024-11-16 01:50:51,344,1,0,1,1,DoS slowloris
154.68.139.232,158.3.156.68,35486,56737,TCP,2024-11-16 01:50:52,276,1,0,0,0,PortScan
34.41.19.230,28.142.253.74,50070,34485,TCP,2024-11-16 01:50:53,171,1,0,0,1,DoS Slowhttptest
183.158.20.21,130.38.171.158,26948,4356,UDP,2024-11-16 01:50:54,933,1,1,1,1,DDoS
212.55.161.119,61.101.5.208,60958,43877,Reserved,2024-11-16 01:50:55,777,0,0,0,1,Heartbleed
173.26.190.74,57.51.97.98,53373,1476,Reserved,2024-11-16 01:50:56,775,0,0,0,0,DoS Hulk
137.11.10.200,6.185.37.178,32932,33948,Reserved,2024-11-16 01:50:57,1201,0,0,1,0,FTP-Patator
53.242.77.183,29.54.125.17,35997,59646,TCP,2024-11-16 01:50:58,713,1,1,0,1,SSH-Patator
126.117.251.95,170.192.217.29,24469,27282,UDP,2024-11-16 01:50:59,457,0,1,1,1,SSH-Patator
180.28.204.162,156.120.102.117,48591,62023,Reserved,2024-11-16 01:51:00,1395,0,0,1,1,DoS Slowhttptest
113.2.76.200,66.173.161.117,11768,65090,Reserved,2024-11-16 01:51:01,479,0,1,0,1,DDoS
65.168.81.124,165.212.241.2,55572,6857,TCP,2024-11-16 01:51:02,1120,1,0,0,0,SSH-Patator
28.17.137.147,46.233.111.29,29298,37645,TCP,2024-11-16 01:51:03,1283,1,1,1,1,Heartbleed
133.202.52.213,80.127.179.126,33552,59771,TCP,2024-11-16 01:51:04,1255,1,0,0,0,DoS GoldenEye
31.65.84.159,174.161.163.128,13729,4850,UDP,2024-11-16 01:51:05,863,0,0,1,0,DoS Hulk
122.105.195.207,84.215.2.112,33031,61699,TCP,2024-11-16 01:51:06,423,0,1,0,1,DoS GoldenEye
157.194.60.89,80.222.132.177,15446,53340,TCP,2024-11-16 01:51:07,134,0,1,1,0,FTP-Patator
68.137.13.185,2.177.255.186,42753,58602,Reserved,2024-11-16 01:51:08,760,0,0,1,1,FTP-Patator
176.97.78.9,12.38.0.222,52879,37057,UDP,2024-11-16 01:51:09,958,1,1,0,0,SSH-Patator
66.221.164.164,193.160.195.177,39042,65231,Reserved,2024-11-16 01:51:10,876,0,0,1,0,DoS Hulk
171.63.190.252,53.87.135.2,40338,9299,TCP,2024-11-16 01:51:11,1475,0,1,1,1,DoS Hulk
117.243.150.75,84.238.143.75,52490,16866,UDP,2024-11-16 01:51:12,306,1,1,1,1,DoS Hulk
89.70.36.202,60.212.62.80,26270,22718,TCP,2024-11-16 01:51:13,677,0,0,0,0,PortScan
118.233.84.154,34.52.184.131,30747,40241,UDP,2024-11-16 01:51:14,61,1,1,1,1,BENIGN
77.77.238.113,174.39.195.128,23704,39036,TCP,2024-11-16 01:51:15,1384,1,1,1,1,Heartbleed
175.129.135.77,223.23.79.67,60528,46416,Reserved,2024-11-16 01:51:16,614,0,1,1,1,DDoS
50.175.225.245,137.111.99.37,39969,25501,UDP,2024-11-16 01:51:17,1184,1,1,0,0,DoS Slowhttptest
76.92.157.179,22.108.64.27,51610,16159,Reserved,2024-11-16 01:51:18,159,1,1,1,0,DoS GoldenEye
189.134.114.147,82.75.7.156,8252,65217,TCP,2024-11-16 01:51:19,930,0,1,1,0,DoS slowloris
155.74.6.197,162.122.3.65,11371,29261,UDP,2024-11-16 01:51:20,1052,0,0,0,1,SSH-Patator
108.67.119.250,65.191.192.228,43452,64134,TCP,2024-11-16 01:51:21,668,1,1,0,0,PortScan
116.20.99.91,108.63.92.122,32047,13485,UDP,2024-11-16 01:51:22,825,0,0,0,0,Infiltration
76.10.117.188,145.165.23.79,47563,41675,TCP,2024-11-16 01:51:23,747,1,1,0,0,DoS Hulk
154.7.63.177,199.11.162.42,17806,24631,TCP,2024-11-16 01:51:24,929,0,0,1,1,DDoS
1.3.58.196,72.203.79.66,11515,55087,UDP,2024-11-16 01:51:25,1120,0,1,1,1,Infiltration
151.233.141.110,223.51.149.7,60741,43189,Reserved,2024-11-16 01:51:26,190,0,0,0,0,Infiltration
192.189.228.20,147.109.18.101,24495,37464,TCP,2024-11-16 01:51:27,205,0,1,0,0,DoS Hulk
207.187.15.240,14.244.49.122,9325,50051,TCP,2024-11-16 01:51:28,1341,0,1,0,1,DoS Hulk
53.128.62.92,166.122.204.78,7487,29372,Reserved,2024-11-16 01:51:29,1009,1,1,1,0,Heartbleed
44.117.214.81,72.197.111.71,16447,35906,TCP,2024-11-16 01:51:30,1248,0,1,1,1,DoS Slowhttptest
53.12.213.56,166.151.152.202,64946,46889,TCP,2024-11-16 01:51:31,442,1,0,0,1,FTP-Patator
89.31.237.32,68.8.8.141,63481,44711,TCP,2024-11-16 01:51:32,302,1,0,0,1,DDoS
21.172.174.145,197.35.175.12,49605,36083,UDP,2024-11-16 01:51:33,632,1,1,0,0,SSH-Patator
132.4.30.230,222.185.136.169,28292,37116,Reserved,2024-11-16 01:51:34,1265,0,0,1,0,DoS slowloris
99.73.243.255,190.85.19.18,1218,45503,TCP,2024-11-16 01:51:35,91,1,0,0,1,Heartbleed
214.79.207.246,27.136.128.212,22279,53720,Reserved,2024-11-16 01:51:36,394,0,1,0,1,DoS slowloris
152.33.81.133,39.229.232.78,55094,23430,TCP,2024-11-16 01:51:37,598,1,0,0,0,DoS slowloris
69.209.50.14,185.9.80.188,50574,7258,UDP,2024-11-16 01:51:38,179,1,1,1,0,DoS slowloris
87.94.110.19,96.6.227.100,5821,58237,TCP,2024-11-16 01:51:39,1186,0,1,0,1,Heartbleed
202.35.116.182,116.155.169.229,20083,12985,TCP,2024-11-16 01:51:40,1131,0,1,1,0,DoS slowloris
202.140.213.80,68.26.19.222,31631,44146,Reserved,2024-11-16 01:51:41,459,0,0,0,0,DoS Slowhttptest
96.122.6.136,181.202.209.175,60266,5255,Reserved,2024-11-16 01:51:42,979,1,0,1,0,DoS Slowhttptest
45.80.236.214,147.160.145.235,50310,27231,UDP,2024-11-16 01:51:43,112,1,0,1,0,Heartbleed
119.91.116.93,121.134.46.150,7419,29694,Reserved,2024-11-16 01:51:44,1070,0,0,1,1,SSH-Patator
12.190.33.2,32.244.70.56,17977,43054,TCP,2024-11-16 01:51:45,203,1,1,1,1,DoS GoldenEye
90.188.139.131,122.40.182.181,51008,52422,Reserved,2024-11-16 01:51:46,1000,1,1,0,0,BENIGN
159.58.64.235,185.224.24.33,32476,32962,UDP,2024-11-16 01:51:47,213,0,1,0,1,PortScan
107.138.66.167,107.83.207.222,25414,34451,Reserved,2024-11-16 01:51:48,1377,0,0,0,0,DoS Slowhttptest
57.132.4.65,185.243.255.162,20724,36452,TCP,2024-11-16 01:51:49,1058,1,1,1,0,Infiltration
96.20.222.160,47.216.209.37,26895,7958,TCP,2024-11-16 01:51:50,1362,0,0,1,1,Heartbleed
194.242.109.44,182.4.126.67,5651,8946,TCP,2024-11-16 01:51:51,1203,0,0,1,1,DoS Slowhttptest
58.252.82.87,39.3.67.34,52880,23861,Reserved,2024-11-16 01:51:52,939,0,0,1,0,PortScan
115.233.165.21,15.57.97.126,27053,43820,TCP,2024-11-16 01:51:53,414,1,0,0,1,DoS slowloris
59.154.26.116,159.245.146.93,51650,47924,Reserved,2024-11-16 01:51:54,1255,1,1,1,0,Heartbleed
161.52.48.160,188.140.182.96,12684,4876,UDP,2024-11-16 01:51:55,1414,0,1,1,1,DDoS
2.9.67.159,189.30.232.171,64468,27529,Reserved,2024-11-16 01:51:56,558,0,0,1,0,Heartbleed
139.55.209.129,136.43.193.213,22507,63864,UDP,2024-11-16 01:51:57,616,0,1,1,1,Heartbleed
173.65.63.71,78.65.221.136,10802,34925,Reserved,2024-11-16 01:51:58,1353,1,1,0,1,SSH-Patator
10.5.115.123,3.112.32.92,41592,57004,Reserved,2024-11-16 01:51:59,367,0,0,1,1,DoS Slowhttptest
212.161.111.136,122.180.103.253,6674,22920,TCP,2024-11-16 01:52:00,228,1,1,0,1,DoS Slowhttptest
82.207.225.21,22.79.147.245,8937,17061,UDP,2024-11-16 01:52:01,514,1,0,0,0,DoS slowloris
71.107.253.215,134.107.196.164,50528,51048,TCP,2024-11-16 01:52:02,422,1,0,0,1,SSH-Patator
97.195.177.236,110.58.31.10,62225,26984,TCP,2024-11-16 01:52:03,354,1,1,0,1,DoS Hulk
171.20.190.30,216.83.167.156,20535,37131,UDP,2024-11-16 01:52:04,205,0,1,1,1,DDoS
166.247.119.67,38.81.114.105,31396,53279,Reserved,2024-11-16 01:52:05,1487,1,1,1,0,SSH-Patator
180.40.218.225,155.167.169.115,20042,32199,UDP,2024-11-16 01:52:06,522,1,1,0,0,FTP-Patator
196.74.44.231,116.121.151.2,22072,54037,TCP,2024-11-16 01:52:07,252,0,1,0,1,BENIGN
208.15.237.88,108.75.153.226,2314,49137,TCP,2024-11-16 01:52:08,433,1,1,1,1,Heartbleed
112.93.171.157,157.199.140.27,56525,40576,UDP,2024-11-16 01:52:09,491,0,0,0,0,PortScan
36.155.241.30,128.98.88.7,12137,5665,TCP,2024-11-16 01:52:10,419,1,1,1,0,Infiltration
16.234.69.88,17.162.126.43,60055,65213,TCP,2024-11-16 01:52:11,245,0,1,1,0,DoS slowloris
202.82.213.176,7.4.25.240,36450,50699,Reserved,2024-11-16 01:52:12,815,0,0,0,0,PortScan
207.162.205.75,49.227.66.136,22270,8728,Reserved,2024-11-16 01:52:13,135,0,1,1,1,Heartbleed
73.35.248.43,38.232.226.76,2938,53298,TCP,2024-11-16 01:52:14,662,1,0,1,1,Infiltration
30.244.80.53,159.97.158.231,3549,24698,Reserved,2024-11-16 01:52:15,1040,0,1,0,1,PortScan
6.83.59.4,144.159.236.167,21424,40053,UDP,2024-11-16 01:52:16,1477,1,0,1,1,Infiltration
83.243.204.182,189.81.220.26,27387,63697,TCP,2024-11-16 01:52:17,141,0,1,1,0,SSH-Patator
158.12.238.155,153.76.5.197,60913,63657,UDP,2024-11-16 01:52:18,1092,0,1,0,0,DoS Slowhttptest
178.28.131.164,62.86.192.120,37337,7328,Reserved,2024-11-16 01:52:19,685,1,1,0,1,DoS Hulk
35.133.29.44,195.26.54.183,50311,4759,TCP,2024-11-16 01:52:20,460,0,1,0,0,Infiltration
151.141.61.215,68.120.27.9,15198,53004,TCP,2024-11-16 01:52:21,1128,1,1,1,1,DDoS
129.13.15.32,170.148.187.151,18961,44385,UDP,2024-11-16 01:52:22,1238,1,1,1,0,Infiltration
134.31.207.246,209.156.40.43,58481,21901,UDP,2024-11-16 01:52:23,1491,1,0,1,0,DoS Hulk
34.35.53.177,92.5.42.131,27417,31826,UDP,2024-11-16 01:52:24,428,0,1,1,1,PortScan
4.122.177.113,146.247.213.202,61688,52916,Reserved,2024-11-16 01:52:25,1486,1,1,0,0,DoS slowloris
180.70.105.3,177.2.4.90,29234,32735,Reserved,2024-11-16 01:52:26,862,0,0,1,1,DoS Hulk
88.125.42.24,103.40.154.119,13645,63567,UDP,2024-11-16 01:52:27,193,1,0,0,0,SSH-Patator
2.62.176.106,187.65.55.99,47475,59651,UDP,2024-11-16 01:52:28,683,0,1,1,1,BENIGN
85.42.51.219,192.119.132.232,15030,25126,Reserved,2024-11-16 01:52:29,1031,1,0,1,0,DoS Slowhttptest
39.143.228.238,39.25.109.34,36228,57052,UDP,2024-11-16 01:52:30,1138,1,1,0,0,DDoS
194.208.75.1,194.82.224.142,20395,36817,Reserved,2024-11-16 01:52:31,1063,1,1,0,1,DoS GoldenEye
49.45.62.156,64.52.111.217,8141,29149,Reserved,2024-11-16 01:52:32,1376,0,1,1,0,Infiltration
15.196.85.70,9.218.184.48,21609,46527,UDP,2024-11-16 01:52:33,66,1,1,0,0,PortScan
120.94.226.154,60.130.14.25,35217,62761,TCP,2024-11-16 01:52:34,881,0,1,0,0,PortScan
47.73.34.83,29.178.114.190,44995,40788,TCP,2024-11-16 01:52:35,1191,1,1,0,1,SSH-Patator
60.210.55.195,23.61.183.15,42534,37149,UDP,2024-11-16 01:52:36,337,1,1,1,0,BENIGN
144.108.19.82,18.20.36.5,41293,54718,UDP,2024-11-16 01:52:37,1385,1,0,0,1,SSH-Patator
41.118.66.245,172.59.248.70,24934,55252,TCP,2024-11-16 01:52:38,1233,1,0,0,1,Heartbleed
80.138.118.82,204.28.10.43,51836,32270,Reserved,2024-11-16 01:52:39,565,1,1,0,0,DoS slowloris
190.247.218.113,221.220.52.163,16821,14405,Reserved,2024-11-16 01:52:40,554,1,1,1,1,DDoS
160.26.206.103,200.237.8.51,62714,35683,Reserved,2024-11-16 01:52:41,1333,1,1,1,1,DoS slowloris
135.190.63.224,47.221.127.177,42523,64658,TCP,2024-11-16 01:52:42,1105,0,0,0,0,PortScan
45.243.250.14,57.189.248.161,23760,20791,TCP,2024-11-16 01:52:43,1418,1,0,1,1,Heartbleed
201.121.236.0,156.70.124.124,60506,28081,TCP,2024-11-16 01:52:44,335,0,0,1,0,Infiltration
189.132.225.193,179.159.79.218,37428,54695,UDP,2024-11-16 01:52:45,712,0,1,0,1,Infiltration
76.122.50.159,54.208.140.15,12463,41914,UDP,2024-11-16 01:52:46,786,0,0,1,0,DoS slowloris
189.148.249.49,134.151.186.38,61816,52326,TCP,2024-11-16 01:52:47,1202,0,0,0,1,DoS slowloris
180.209.241.18,120.73.195.172,1789,55602,Reserved,2024-11-16 01:52:48,1127,0,1,1,0,Heartbleed
73.117.247.233,123.172.118.240,19080,25421,Reserved,2024-11-16 01:52:49,96,0,1,0,0,SSH-Patator
