"source_ip","protocol_name","total_packet_forwarded"
"210.160.193.188",TCP,27.0
"173.222.35.208",TCP,27.0
"54.192.48.213",TCP,27.0
"66.198.24.240",TCP,27.0
"104.79.137.177",TCP,27.0
"47.89.67.224",TCP,27.0
"104.79.140.99",TCP,27.0
"210.252.23.81",TCP,27.0
"50.19.236.121",TCP,27.0
"104.88.5.204",TCP,27.0
"52.2.103.91",TCP,27.0
"72.21.91.187",TCP,27.0
"52.20.78.0",TCP,27.0
"54.230.36.137",TCP,27.0
"188.42.149.156",TCP,27.0
"157.240.11.17",TCP,27.0
"193.17.41.99",TCP,27.0
"104.17.213.37",TCP,27.0
"50.19.51.56",TCP,27.0
"23.194.142.50",TCP,27.0
"104.16.15.221",TCP,27.0
"50.16.228.170",TCP,27.0
"210.160.193.167",TCP,27.0
"208.185.50.40",TCP,27.0
"52.205.108.233",TCP,27.0
"52.84.135.185",TCP,27.0
"23.66.120.199",TCP,27.0
"165.224.212.35",TCP,27.0
"54.165.89.238",TCP,27.0
"74.201.229.68",TCP,27.0
"160.92.49.17",TCP,27.0
"52.84.141.7",TCP,27.0
"104.97.73.39",TCP,27.0
"129.146.14.100",TCP,27.0
"104.97.83.186",TCP,27.0
"54.192.36.108",TCP,27.0
"52.84.145.221",TCP,27.0
"54.243.129.55",TCP,27.0
"104.239.227.128",TCP,27.0
"54.243.140.150",TCP,27.0
"52.84.145.223",TCP,27.0
"54.243.171.199",TCP,27.0
"81.177.156.116",TCP,27.0
"52.208.96.211",TCP,27.0
"52.84.26.113",TCP,27.0
"52.84.3.177",TCP,27.0
"34.196.190.130",TCP,27.0
"23.96.179.163",TCP,27.0
"52.1.83.69",TCP,27.0
"104.25.161.27",TCP,27.0
"192.33.31.192",TCP,27.0
"52.87.50.127",TCP,27.0
"206.126.112.153",TCP,27.0
"149.202.217.129",TCP,27.0
"162.125.4.6",TCP,26.0
"38.69.238.105",TCP,26.0
"207.46.114.58",TCP,26.0
"23.92.189.247",TCP,26.0
"172.82.204.149",TCP,26.0
"54.192.37.189",TCP,26.0
"23.194.142.15",TCP,26.0
"140.205.134.25",TCP,26.0
"178.172.172.44",TCP,26.0
"172.217.10.114",TCP,26.0
"104.16.78.22",TCP,26.0
"104.88.19.52",TCP,26.0
"195.216.249.102",TCP,26.0
"104.16.24.4",TCP,26.0
"195.216.249.67",TCP,26.0
"52.200.58.136",TCP,26.0
"220.243.237.26",TCP,26.0
"122.225.115.196",TCP,26.0
"88.212.196.101",TCP,26.0
"34.205.107.45",TCP,26.0
"107.182.231.101",TCP,26.0
"52.84.137.219",TCP,26.0
"176.34.130.43",TCP,26.0
"104.97.126.55",TCP,26.0
"209.58.162.57",TCP,26.0
"52.52.163.143",TCP,26.0
"54.230.51.85",TCP,26.0
"104.88.96.174",TCP,26.0
"23.194.111.232",TCP,26.0
"65.55.163.221",TCP,26.0
"52.73.123.67",TCP,26.0
"52.84.140.95",TCP,26.0
"52.84.26.207",TCP,26.0
"46.105.201.240",TCP,26.0
"185.11.128.204",TCP,26.0
"23.36.33.86",TCP,26.0
"52.84.26.232",TCP,26.0
"50.19.219.11",TCP,26.0
"185.14.169.122",TCP,26.0
"54.187.81.79",TCP,26.0
"209.85.232.154",TCP,26.0
"35.186.253.82",TCP,26.0
"129.146.14.97",TCP,26.0
"146.88.138.32",TCP,26.0
"34.225.51.157",TCP,26.0
"23.227.138.205",TCP,26.0
"151.101.209.63",TCP,26.0
"54.243.32.68",TCP,26.0
"52.84.30.230",TCP,26.0
"172.217.23.132",TCP,26.0
"54.192.37.143",TCP,26.0
"104.20.0.186",TCP,26.0
"52.84.40.16",TCP,26.0
"23.194.108.119",TCP,26.0
"54.192.37.249",TCP,26.0
"212.101.122.140",TCP,26.0
"104.196.137.206",TCP,26.0
"52.84.26.155",TCP,26.0
"151.101.124.84",TCP,26.0
"96.43.146.17",TCP,26.0
"54.192.37.81",TCP,26.0
"23.194.108.248",TCP,26.0
"8.27.240.125",TCP,26.0
"172.217.12.141",TCP,26.0
"46.229.145.52",TCP,26.0
"8.12.192.253",TCP,26.0
"184.73.222.152",TCP,26.0
"54.71.146.239",TCP,26.0
"54.192.37.89",TCP,26.0
"23.195.253.201",TCP,26.0
"192.28.144.141",TCP,26.0
"34.196.134.13",TCP,26.0
"66.235.128.99",TCP,26.0
"23.203.126.112",TCP,26.0
"34.225.43.200",TCP,26.0
"129.146.13.98",TCP,26.0
"52.206.75.197",TCP,26.0
"72.5.205.35",TCP,26.0
"185.5.72.32",TCP,26.0
"23.76.192.201",TCP,26.0
"52.0.244.10",TCP,26.0
"52.207.65.146",TCP,26.0
"122.225.115.200",TCP,26.0
"103.6.0.3",TCP,26.0
"151.101.128.188",TCP,26.0
"207.244.77.134",TCP,26.0
"52.4.74.231",TCP,26.0
"52.84.145.74",TCP,26.0
"54.235.219.125",TCP,26.0
"23.208.94.86",TCP,26.0
"151.101.21.129",TCP,26.0
"52.84.26.87",TCP,26.0
"52.45.94.235",TCP,26.0
"54.72.129.134",TCP,26.0
"52.202.125.150",TCP,26.0
"52.19.201.247",TCP,26.0
"104.97.114.98",TCP,26.0
"104.17.215.37",TCP,26.0
"52.84.145.179",TCP,26.0
"54.82.37.214",TCP,26.0
"52.84.3.214",TCP,26.0
"216.168.252.240",TCP,26.0
"23.206.245.219",TCP,26.0
"52.84.40.136",TCP,26.0
"23.100.50.51",TCP,26.0
"54.88.213.90",TCP,26.0
"54.192.48.101",TCP,26.0
"52.84.64.109",TCP,26.0
"151.101.1.204",TCP,26.0
"216.239.120.246",TCP,26.0
"52.84.64.79",TCP,26.0
"151.101.209.181",TCP,26.0
"5.134.212.24",TCP,26.0
"54.148.190.222",TCP,26.0
"198.51.158.116",TCP,26.0
"185.11.128.202",TCP,26.0
"54.154.245.212",TCP,26.0
"50.16.207.248",TCP,26.0
"52.30.8.138",TCP,26.0
"54.228.225.191",TCP,26.0
"23.208.148.80",TCP,25.0
"151.101.118.109",TCP,25.0
"54.165.74.66",TCP,25.0
"52.204.16.138",TCP,25.0
"172.224.12.18",TCP,25.0
"23.194.109.198",TCP,25.0
"142.0.197.68",TCP,25.0
"185.86.138.16",TCP,25.0
"52.3.3.97",TCP,25.0
"23.208.87.206",TCP,25.0
"52.44.215.254",TCP,25.0
"54.192.36.171",TCP,25.0
"54.71.228.147",TCP,25.0
"195.209.111.7",TCP,25.0
"91.215.103.64",TCP,25.0
"23.20.111.215",TCP,25.0
"192.225.158.3",TCP,25.0
"138.108.7.209",TCP,25.0
"52.72.159.231",TCP,25.0
"184.73.240.254",TCP,25.0
"23.33.118.206",TCP,25.0
"52.20.62.116",TCP,25.0
"52.84.26.132",TCP,25.0
"52.200.111.50",TCP,25.0
"23.194.141.103",TCP,25.0
"35.185.6.251",TCP,25.0
"23.194.141.213",TCP,25.0
"204.13.192.177",TCP,25.0
"206.126.112.155",TCP,25.0
"34.199.66.174",TCP,25.0
"104.88.90.110",TCP,25.0
"54.192.37.105",TCP,25.0
"52.210.99.233",TCP,25.0
"34.200.179.113",TCP,25.0
"52.84.145.151",TCP,25.0
"104.16.83.55",TCP,25.0
"34.202.128.43",TCP,25.0
"52.38.154.51",TCP,25.0
"52.70.207.46",TCP,25.0
"104.17.104.89",TCP,25.0
"52.84.145.16",TCP,25.0
"50.19.107.76",TCP,25.0
"50.19.232.30",TCP,25.0
"104.74.8.144",TCP,25.0
"211.110.65.19",TCP,25.0
"113.207.48.145",TCP,25.0
"34.194.132.189",TCP,25.0
"34.206.167.59",TCP,25.0
"70.42.146.149",TCP,25.0
"195.178.101.171",TCP,25.0
"184.84.243.217",TCP,25.0
"54.84.234.136",TCP,25.0
"54.235.199.6",TCP,25.0
"54.192.37.50",TCP,25.0
"59.106.222.101",TCP,25.0
"185.165.123.22",TCP,25.0
"216.58.217.100",TCP,25.0
"23.4.187.27",TCP,25.0
"34.225.220.108",TCP,25.0
"104.20.50.83",TCP,25.0
"91.207.59.161",TCP,25.0
"52.3.205.157",TCP,25.0
"151.101.44.193",TCP,25.0
"104.20.61.121",TCP,25.0
"204.11.109.75",TCP,25.0
"54.164.184.73",TCP,25.0
"52.5.183.238",TCP,25.0
"63.140.32.140",TCP,25.0
"52.8.84.227",TCP,25.0
"52.84.40.192",TCP,25.0
"136.243.131.50",TCP,25.0
"54.225.202.195",TCP,25.0
"23.21.238.25",TCP,25.0
"54.165.184.234",TCP,25.0
"184.30.39.110",TCP,25.0
"64.71.142.120",TCP,25.0
"23.52.153.87",TCP,25.0
"35.163.120.225",TCP,25.0
"184.73.168.223",TCP,25.0
"184.73.198.130",TCP,25.0
"23.208.104.120",TCP,25.0
"104.25.121.13",TCP,25.0
"52.203.85.113",TCP,25.0
"67.22.40.210",TCP,25.0
"23.63.226.81",TCP,25.0
"34.200.205.45",TCP,25.0
"52.84.26.156",TCP,25.0
"133.237.16.180",TCP,25.0
"104.20.2.12",TCP,25.0
"200.252.60.24",TCP,24.0
"173.254.198.11",TCP,24.0
"23.23.99.12",TCP,24.0
"54.209.123.201",TCP,24.0
"72.5.205.42",TCP,24.0
"72.21.91.42",TCP,24.0
"119.77.13.170",TCP,24.0
"158.69.227.28",TCP,24.0
"104.88.11.162",TCP,24.0
"54.225.210.102",TCP,24.0
"185.49.84.230",TCP,24.0
"23.50.65.209",TCP,24.0
"54.230.51.155",TCP,24.0
"174.35.76.12",TCP,24.0
"74.121.138.97",TCP,24.0
"184.50.96.123",TCP,24.0
"52.84.143.109",TCP,24.0
"104.88.33.160",TCP,24.0
"194.226.130.227",TCP,24.0
"122.72.35.186",TCP,24.0
"74.217.63.34",TCP,24.0
"199.16.156.21",TCP,24.0
"52.48.195.24",TCP,24.0
"23.63.108.137",TCP,24.0
"54.243.118.244",TCP,24.0
"23.23.132.24",TCP,24.0
"52.84.145.121",TCP,24.0
"23.208.162.189",TCP,24.0
"35.166.117.239",TCP,24.0
"50.31.185.39",TCP,24.0
"54.243.161.222",TCP,24.0
"104.16.127.51",TCP,24.0
"54.246.110.54",TCP,24.0
"195.142.109.125",TCP,24.0
"23.194.110.28",TCP,24.0
"133.237.16.105",TCP,24.0
"23.194.140.201",TCP,24.0
"52.0.76.3",TCP,24.0
"35.190.14.224",TCP,24.0
"107.14.46.8",TCP,24.0
"184.73.199.81",TCP,24.0
"31.130.201.98",TCP,24.0
"54.86.132.40",TCP,24.0
"54.192.37.235",TCP,24.0
"104.25.109.119",TCP,24.0
"107.21.205.62",TCP,24.0
"23.203.69.198",TCP,24.0
"52.5.56.97",TCP,24.0
"123.130.127.12",TCP,24.0
"52.84.64.213",TCP,24.0
"104.16.52.4",TCP,24.0
"23.194.121.238",TCP,24.0
"38.69.238.97",TCP,24.0
"54.192.48.194",TCP,24.0
"104.73.250.237",TCP,24.0
"151.101.130.38",TCP,24.0
"192.175.201.57",TCP,24.0
"66.211.181.172",TCP,24.0
"107.21.204.209",TCP,24.0
"52.54.195.143",TCP,24.0
"115.182.201.6",TCP,24.0
"180.148.171.45",TCP,24.0
"66.135.211.132",TCP,24.0
"54.192.48.94",TCP,24.0
"141.101.121.207",TCP,24.0
"96.16.199.170",TCP,24.0
"88.212.196.75",TCP,24.0
"5.144.130.151",TCP,24.0
"23.222.23.112",TCP,24.0
"96.45.49.139",TCP,24.0
"54.192.48.39",TCP,24.0
"183.232.151.251",TCP,24.0
"67.213.216.228",TCP,24.0
"96.6.167.135",TCP,24.0
"23.23.195.244",TCP,24.0
"52.24.222.139",TCP,24.0
"151.101.44.67",TCP,24.0
"23.194.141.50",TCP,24.0
"69.28.157.169",TCP,24.0
"98.139.180.180",TCP,24.0
"162.242.240.72",TCP,24.0
"52.9.58.244",TCP,24.0
"23.208.147.65",TCP,24.0
"209.197.3.16",TCP,24.0
"54.192.37.53",TCP,24.0
"162.213.33.48",TCP,24.0
"104.193.88.102",TCP,24.0
"54.230.51.221",TCP,24.0
"52.84.145.133",TCP,24.0
"140.205.61.61",TCP,24.0
"52.21.202.167",TCP,24.0
"104.88.84.143",TCP,24.0
"123.6.7.32",TCP,24.0
"104.88.85.229",TCP,24.0
"52.214.238.56",TCP,24.0
"52.53.109.147",TCP,24.0
"23.79.200.184",TCP,24.0
"220.152.123.7",TCP,24.0
"62.4.0.28",TCP,24.0
"54.209.219.138",TCP,24.0
"54.192.48.242",TCP,24.0
"23.194.110.11",TCP,24.0
"87.250.251.101",TCP,24.0
"72.5.205.25",TCP,24.0
"182.253.240.30",TCP,24.0
"133.237.16.193",TCP,24.0
"52.60.218.176",TCP,24.0
"133.237.16.65",TCP,24.0
"45.32.6.90",TCP,24.0
"72.5.205.48",TCP,24.0
"104.20.51.83",TCP,24.0
"104.20.89.25",TCP,24.0
"23.36.33.235",TCP,24.0
"59.153.92.181",TCP,24.0
"54.192.36.214",TCP,24.0
"195.88.55.71",TCP,24.0
"104.16.18.35",TCP,24.0
"133.237.60.7",TCP,24.0
"117.121.33.88",TCP,24.0
"34.197.243.84",TCP,24.0
"66.211.181.235",TCP,24.0
"74.117.200.89",TCP,24.0
"52.22.231.166",TCP,24.0
"104.88.101.94",TCP,24.0
"104.24.11.111",TCP,24.0
"104.17.27.15",TCP,24.0
"52.71.206.171",TCP,24.0
"36.248.26.157",TCP,24.0
"66.235.153.38",TCP,24.0
"23.46.187.179",TCP,24.0
"23.208.26.214",TCP,24.0
"47.89.67.206",TCP,24.0
"119.167.151.239",TCP,24.0
"200.147.4.55",TCP,24.0
"23.203.86.36",TCP,24.0
"172.217.10.50",TCP,24.0
"23.194.140.122",TCP,24.0
"204.237.173.153",TCP,24.0
"211.43.203.56",TCP,24.0
"91.216.195.218",TCP,24.0
"133.237.48.211",TCP,24.0
"184.24.43.217",TCP,24.0
"104.106.251.5",TCP,24.0
"23.194.181.29",TCP,24.0
"77.88.21.90",TCP,24.0
"66.102.255.60",TCP,24.0
"172.217.22.131",TCP,24.0
"5.144.133.146",TCP,24.0
"52.16.49.199",TCP,24.0
"13.59.47.47",TCP,24.0
"104.88.51.144",TCP,24.0
"124.42.15.200",TCP,24.0
"107.6.114.208",TCP,24.0
"200.196.157.197",TCP,24.0
"23.21.91.46",TCP,24.0
"23.208.95.135",TCP,24.0
"210.225.201.222",TCP,24.0
"123.125.112.252",TCP,24.0
"23.53.114.179",TCP,24.0
"23.61.192.217",TCP,24.0
"67.72.99.137",TCP,24.0
"54.246.111.171",TCP,24.0
"192.99.16.81",TCP,24.0
"52.84.3.162",TCP,23.0
"52.39.210.199",TCP,23.0
"52.8.182.99",TCP,23.0
"195.178.101.177",TCP,23.0
"81.90.96.10",TCP,23.0
"52.4.232.179",TCP,23.0
"35.157.203.170",TCP,23.0
"52.20.2.57",TCP,23.0
"104.244.43.16",TCP,23.0
"52.87.58.19",TCP,23.0
"54.192.36.138",TCP,23.0
"23.210.202.25",TCP,23.0
"54.243.94.115",TCP,23.0
"34.227.188.19",TCP,23.0
"52.84.145.69",TCP,23.0
"52.41.108.104",TCP,23.0
"151.101.65.167",TCP,23.0
"23.210.84.167",TCP,23.0
"151.101.20.70",TCP,23.0
"23.206.127.206",TCP,23.0
"172.217.6.233",TCP,23.0
"54.149.46.54",TCP,23.0
"203.150.94.47",TCP,23.0
"172.217.11.18",TCP,23.0
"23.192.24.8",TCP,23.0
"210.160.193.169",TCP,23.0
"107.22.249.166",TCP,23.0
"52.21.27.87",TCP,23.0
"52.71.86.199",TCP,23.0
"104.24.112.60",TCP,23.0
"54.69.176.113",TCP,23.0
"163.211.251.22",TCP,23.0
"107.23.165.43",TCP,23.0
"120.55.226.124",TCP,23.0
"52.89.29.77",TCP,23.0
"192.33.31.167",TCP,23.0
"52.17.194.198",TCP,23.0
"34.197.43.252",TCP,23.0
"207.123.46.253",TCP,23.0
"107.23.26.116",TCP,23.0
"129.146.14.96",TCP,23.0
"119.167.164.21",TCP,23.0
"52.45.120.97",TCP,23.0
"52.3.17.42",TCP,23.0
"103.58.114.101",TCP,23.0
"151.101.64.68",TCP,23.0
"178.248.237.16",TCP,23.0
"52.17.89.12",TCP,23.0
"52.1.175.140",TCP,23.0
"68.67.180.143",TCP,23.0
"52.84.26.21",TCP,23.0
"203.154.100.126",TCP,23.0
"52.84.26.25",TCP,23.0
"199.193.119.50",TCP,23.0
"23.21.234.179",TCP,23.0
"74.119.117.78",TCP,23.0
"184.72.35.80",TCP,23.0
"34.209.176.190",TCP,23.0
"54.245.251.207",TCP,23.0
"104.97.93.197",TCP,23.0
"23.194.140.249",TCP,23.0
"104.88.16.179",TCP,23.0
"23.21.64.22",TCP,23.0
"206.253.208.209",TCP,23.0
"54.249.99.172",TCP,23.0
"54.174.185.190",TCP,23.0
"54.69.173.138",TCP,23.0
"148.251.237.106",TCP,23.0
"52.84.40.131",TCP,23.0
"151.101.129.63",TCP,23.0
"23.10.108.151",TCP,23.0
"169.55.70.153",TCP,23.0
"54.192.48.72",TCP,23.0
"52.19.17.21",TCP,23.0
"34.196.82.7",TCP,23.0
"52.55.139.128",TCP,23.0
"54.209.32.107",TCP,23.0
"52.84.3.171",TCP,23.0
"52.86.77.153",TCP,23.0
"151.101.208.129",TCP,23.0
"54.164.45.172",TCP,23.0
"23.21.78.116",TCP,23.0
"52.34.64.79",TCP,23.0
"104.73.174.105",TCP,23.0
"54.225.179.152",TCP,23.0
"5.39.44.193",TCP,23.0
"104.27.215.30",TCP,23.0
"52.2.5.150",TCP,23.0
"52.35.43.63",TCP,23.0
"23.23.147.226",TCP,23.0
"104.70.178.66",TCP,23.0
"184.169.160.79",TCP,23.0
"94.100.180.76",TCP,23.0
"52.84.64.61",TCP,23.0
"72.21.81.228",TCP,23.0
"52.36.90.35",TCP,23.0
"104.85.5.19",TCP,23.0
"34.202.145.155",TCP,23.0
"104.118.223.7",TCP,22.0
"104.20.239.22",TCP,22.0
"23.208.80.45",TCP,22.0
"222.231.50.18",TCP,22.0
"151.101.128.207",TCP,22.0
"54.215.166.131",TCP,22.0
"184.72.116.124",TCP,22.0
"222.231.7.241",TCP,22.0
"52.84.145.235",TCP,22.0
"172.82.204.92",TCP,22.0
"74.121.134.231",TCP,22.0
"34.205.21.160",TCP,22.0
"104.88.60.48",TCP,22.0
"132.247.70.37",TCP,22.0
"23.208.92.169",TCP,22.0
"52.84.137.21",TCP,22.0
"52.84.145.52",TCP,22.0
"110.45.146.30",TCP,22.0
"52.84.145.59",TCP,22.0
"204.44.79.6",TCP,22.0
"172.217.6.210",TCP,22.0
"146.20.132.135",TCP,22.0
"52.84.26.242",TCP,22.0
"133.237.49.4",TCP,22.0
"104.16.255.60",TCP,22.0
"104.89.64.20",TCP,22.0
"54.243.44.214",TCP,22.0
"23.36.32.37",TCP,22.0
"162.125.18.133",TCP,22.0
"104.88.35.145",TCP,22.0
"54.65.100.239",TCP,22.0
"54.243.146.19",TCP,22.0
"104.17.105.89",TCP,22.0
"149.174.28.196",TCP,22.0
"52.17.227.48",TCP,22.0
"23.21.45.59",TCP,22.0
"208.88.180.139",TCP,22.0
"104.16.18.221",TCP,22.0
"52.84.32.105",TCP,22.0
"195.88.55.30",TCP,22.0
"104.97.133.24",TCP,22.0
"34.194.80.56",TCP,22.0
"195.20.250.239",TCP,22.0
"54.192.37.25",TCP,22.0
"23.199.8.125",TCP,22.0
"34.195.246.67",TCP,22.0
"54.85.133.105",TCP,22.0
"2.23.105.242",TCP,22.0
"52.54.251.243",TCP,22.0
"107.21.118.2",TCP,22.0
"182.22.24.124",TCP,22.0
"54.192.48.102",TCP,22.0
"54.192.38.64",TCP,22.0
"84.200.15.38",TCP,22.0
"188.132.147.249",TCP,22.0
"64.233.183.156",TCP,22.0
"61.151.186.106",TCP,22.0
"34.198.153.163",TCP,22.0
"124.153.83.92",TCP,22.0
"95.211.229.245",TCP,22.0
"195.88.55.23",TCP,22.0
"50.18.199.239",TCP,22.0
"216.200.232.61",TCP,22.0
"50.19.125.36",TCP,22.0
"104.20.3.12",TCP,22.0
"151.101.45.130",TCP,22.0
"40.68.232.24",TCP,22.0
"96.43.146.50",TCP,22.0
"23.23.219.8",TCP,22.0
"165.254.114.9",TCP,22.0
"34.197.13.74",TCP,22.0
"54.236.254.146",TCP,22.0
"104.20.50.244",TCP,22.0
"52.20.220.238",TCP,22.0
"66.150.48.18",TCP,22.0
"151.101.64.133",TCP,22.0
"34.224.19.173",TCP,22.0
"34.198.227.60",TCP,22.0
"145.72.64.76",TCP,22.0
"107.162.135.91",TCP,22.0
"52.70.92.239",TCP,22.0
"137.74.1.51",TCP,22.0
"54.219.154.103",TCP,22.0
"52.17.82.217",TCP,22.0
"52.88.79.183",TCP,22.0
"72.14.246.86",TCP,22.0
"52.73.178.249",TCP,22.0
"103.255.246.133",TCP,22.0
"91.240.34.19",TCP,22.0
"52.84.143.240",TCP,22.0
"50.16.222.182",TCP,22.0
"87.240.163.162",TCP,22.0
"54.164.105.151",TCP,22.0
"54.192.36.126",TCP,22.0
"69.147.92.11",TCP,22.0
"52.84.64.124",TCP,22.0
"50.17.251.61",TCP,22.0
"184.25.102.75",TCP,22.0
"107.22.226.38",TCP,22.0
"122.227.164.214",TCP,22.0
"23.65.236.102",TCP,22.0
"192.168.10.15",Reserved,22.0
"23.204.104.38",TCP,22.0
"104.16.4.3",TCP,22.0
"206.217.206.48",TCP,22.0
"54.174.231.207",TCP,22.0
"121.29.8.171",TCP,22.0
"104.97.130.243",TCP,22.0
"98.138.49.44",TCP,22.0
"77.238.121.220",TCP,22.0
"23.208.69.68",TCP,22.0
"74.208.255.169",TCP,22.0
"72.5.205.11",TCP,22.0
"66.198.24.225",TCP,22.0
"104.88.72.183",TCP,22.0
"94.31.29.128",TCP,22.0
"104.88.97.232",TCP,22.0
"104.73.246.210",TCP,22.0
"54.210.178.185",TCP,22.0
"52.30.90.179",TCP,22.0
"104.27.144.38",TCP,22.0
"54.192.36.218",TCP,22.0
"216.104.218.225",TCP,22.0
"104.17.103.89",TCP,22.0
"222.231.50.30",TCP,22.0
"34.197.129.91",TCP,22.0
"52.200.172.106",TCP,22.0
"52.72.189.68",TCP,22.0
"52.84.137.101",TCP,22.0
"74.217.63.11",TCP,22.0
"35.166.99.202",TCP,22.0
"176.41.133.10",TCP,22.0
"54.175.128.152",TCP,22.0
"52.84.145.200",TCP,22.0
"52.211.186.134",TCP,22.0
"140.205.220.98",TCP,22.0
"8.43.72.24",TCP,22.0
"172.217.9.242",TCP,22.0
"104.16.88.26",TCP,22.0
"23.208.165.14",TCP,22.0
"54.72.181.150",TCP,22.0
"146.20.132.131",TCP,22.0
"162.248.16.53",TCP,22.0
"40.113.120.215",TCP,22.0
"54.192.36.224",TCP,22.0
"61.251.165.39",TCP,22.0
"23.208.31.220",TCP,22.0
"46.166.187.121",TCP,22.0
"107.20.244.22",TCP,22.0
"64.233.186.94",TCP,22.0
"34.199.168.201",TCP,22.0
"47.89.67.228",TCP,22.0
"185.73.193.7",TCP,22.0
"104.88.46.214",TCP,22.0
"5.255.255.80",TCP,22.0
"52.24.219.132",TCP,22.0
"111.202.114.38",TCP,22.0
"206.126.112.148",TCP,22.0
"54.192.39.235",TCP,22.0
"104.88.57.212",TCP,21.0
"52.38.215.180",TCP,21.0
"23.194.181.103",TCP,21.0
"50.17.195.39",TCP,21.0
"120.50.132.112",TCP,21.0
"52.70.140.205",TCP,21.0
"107.178.253.132",TCP,21.0
"52.4.199.3",TCP,21.0
"54.241.184.126",TCP,21.0
"209.48.71.145",TCP,21.0
"63.140.56.141",TCP,21.0
"54.221.192.241",TCP,21.0
"54.243.160.36",TCP,21.0
"52.20.71.158",TCP,21.0
"52.68.162.241",TCP,21.0
"34.225.92.86",TCP,21.0
"23.194.181.141",TCP,21.0
"52.200.140.34",TCP,21.0
"54.192.37.7",TCP,21.0
"52.73.87.165",TCP,21.0
"54.152.13.143",TCP,21.0
"104.97.112.134",TCP,21.0
"23.63.227.139",TCP,21.0
"54.230.38.16",TCP,21.0
"104.88.83.80",TCP,21.0
"23.63.108.14",TCP,21.0
"173.222.150.48",TCP,21.0
"35.185.54.228",TCP,21.0
"178.248.236.28",TCP,21.0
"172.217.10.45",TCP,21.0
"52.84.8.226",TCP,21.0
"52.52.43.76",TCP,21.0
"115.182.201.8",TCP,21.0
"89.163.211.229",TCP,21.0
"23.208.162.143",TCP,21.0
"185.15.175.133",TCP,21.0
"52.84.26.105",TCP,21.0
"192.33.31.52",TCP,21.0
"54.192.48.208",TCP,21.0
"52.11.17.245",TCP,21.0
"23.60.72.143",TCP,21.0
"192.82.242.28",TCP,21.0
"23.20.246.196",TCP,21.0
"52.33.227.225",TCP,21.0
"52.7.32.18",TCP,21.0
"104.25.237.27",TCP,21.0
"52.86.61.60",TCP,21.0
"52.34.178.251",TCP,21.0
"52.84.26.40",TCP,21.0
"207.171.14.249",TCP,21.0
"104.88.101.57",TCP,21.0
"52.19.189.131",TCP,21.0
"23.74.28.50",TCP,21.0
"52.1.177.65",TCP,21.0
"23.194.142.85",TCP,21.0
"72.21.91.41",TCP,21.0
"172.217.17.99",TCP,21.0
"52.45.68.166",TCP,21.0
"136.243.13.131",TCP,21.0
"23.194.140.65",TCP,21.0
"52.4.172.82",TCP,21.0
"104.16.188.108",TCP,21.0
"104.118.221.147",TCP,21.0
"50.28.0.118",TCP,21.0
"52.45.100.7",TCP,21.0
"178.172.160.5",TCP,21.0
"192.229.163.160",TCP,21.0
"211.115.118.222",TCP,21.0
"13.124.23.127",TCP,21.0
"52.203.154.49",TCP,21.0
"35.157.18.40",TCP,21.0
"198.11.132.221",TCP,21.0
"216.58.219.237",TCP,21.0
"104.88.107.65",TCP,21.0
"52.45.165.56",TCP,21.0
"34.208.35.239",TCP,21.0
"52.45.32.158",TCP,21.0
"66.102.255.45",TCP,21.0
"151.101.129.132",TCP,21.0
"54.164.83.252",TCP,21.0
"52.84.26.217",TCP,21.0
"216.151.177.55",TCP,21.0
"194.226.130.229",TCP,21.0
"52.204.213.58",TCP,21.0
"54.192.36.63",TCP,21.0
"34.210.90.78",TCP,21.0
"217.79.188.59",TCP,21.0
"104.20.170.20",TCP,21.0
"216.104.218.120",TCP,21.0
"116.31.103.144",TCP,21.0
"37.140.238.72",TCP,21.0
"133.237.17.2",TCP,21.0
"34.206.55.242",TCP,21.0
"217.16.18.206",TCP,21.0
"52.198.146.159",TCP,21.0
"119.81.183.216",TCP,21.0
"204.2.197.202",TCP,21.0
"192.95.33.215",TCP,21.0
"52.84.63.92",TCP,21.0
"52.85.95.216",TCP,21.0
"23.208.160.164",TCP,21.0
"34.201.176.11",TCP,21.0
"42.156.140.222",TCP,21.0
"34.201.192.41",TCP,21.0
"46.105.198.136",TCP,21.0
"74.121.142.165",TCP,21.0
"104.88.67.77",TCP,21.0
"52.207.61.132",TCP,21.0
"169.55.70.195",TCP,21.0
"74.121.142.57",TCP,21.0
"52.24.49.107",TCP,21.0
"52.71.215.215",TCP,21.0
"52.3.112.128",TCP,21.0
"119.81.216.7",TCP,21.0
"93.184.216.38",TCP,21.0
"34.226.176.176",TCP,21.0
"23.66.1.217",TCP,21.0
"94.31.29.138",TCP,21.0
"107.6.114.207",TCP,21.0
"52.44.250.36",TCP,21.0
"71.74.180.193",TCP,20.0
"34.248.14.0",TCP,20.0
"23.194.108.196",TCP,20.0
"54.230.51.205",TCP,20.0
"52.4.162.164",TCP,20.0
"207.229.73.118",TCP,20.0
"130.211.4.140",TCP,20.0
"52.210.170.138",TCP,20.0
"54.193.25.132",TCP,20.0
"52.0.195.74",TCP,20.0
"162.217.198.29",TCP,20.0
"104.16.129.65",TCP,20.0
"162.242.240.67",TCP,20.0
"23.79.206.59",TCP,20.0
"39.130.133.34",TCP,20.0
"208.111.171.153",TCP,20.0
"23.203.65.67",TCP,20.0
"23.208.92.150",TCP,20.0
"172.217.12.210",TCP,20.0
