Destination_IP,Destination_Port
192.168.10.15,52956
104.97.139.140,443
192.168.10.15,52957
192.168.10.15,52960
192.168.10.15,52959
192.168.10.25,50515
192.168.10.25,50514
192.168.10.25,50517
192.168.10.25,50516
192.168.10.15,52961
192.168.10.25,50513
192.168.10.25,50512
192.168.10.25,50518
192.168.10.25,50519
93.158.134.90,443
192.168.10.25,50520
192.168.10.25,50521
192.168.10.25,50522
192.168.10.25,50523
192.168.10.25,50525
66.211.162.93,443
192.168.10.25,50526
192.168.10.25,50528
192.168.10.14,52249
192.168.10.25,50529
192.168.10.15,52980
192.168.10.15,52982
192.168.10.25,50530
192.168.10.25,50531
192.168.10.25,50527
192.168.10.25,50533
192.168.10.25,50532
192.168.10.25,50534
192.168.10.15,52993
192.168.10.15,52991
192.168.10.15,52988
192.168.10.15,52990
192.168.10.15,52992
192.168.10.15,52989
192.168.10.25,50536
192.168.10.25,50538
192.168.10.25,50539
64.95.32.60,443
192.168.10.25,50540
192.168.10.25,50541
192.168.10.25,50544
192.168.10.15,53002
192.168.10.25,50545
192.168.10.25,50542
192.168.10.25,50543
192.168.10.25,50546
192.168.10.25,50548
192.168.10.14,52266
192.168.10.14,52262
192.168.10.25,50550
192.168.10.25,50549
66.211.160.87,443
66.211.181.192,443
192.168.10.15,52949
192.168.10.15,52941
192.168.10.15,52950
192.168.10.25,50559
192.168.10.15,52944
192.168.10.15,52951
192.168.10.25,50555
192.168.10.25,50558
192.168.10.25,50556
192.168.10.25,50553
192.168.10.25,50557
213.180.193.131,443
192.168.10.25,50566
192.168.10.25,50562
192.168.10.25,50561
192.168.10.25,50563
192.168.10.14,52284
192.168.10.25,50568
192.168.10.25,50570
23.15.4.19,443
192.168.10.25,50569
192.168.10.25,50565
173.222.35.208,443
72.251.244.140,443
192.168.10.25,50572
192.168.10.25,50576
192.168.10.25,50573
192.168.10.25,50577
192.168.10.15,53049
192.168.10.25,50582
192.168.10.25,50580
192.168.10.25,50583
192.168.10.14,52310
192.168.10.25,50586
192.168.10.14,52304
192.168.10.25,50587
192.168.10.25,50585
192.168.10.25,50581
192.168.10.25,50589
192.168.10.25,50594
192.168.10.25,50591
192.168.10.25,50599
192.168.10.25,50597
192.168.10.25,50592
192.168.10.25,50600
192.168.10.25,50598
66.135.209.124,443
192.168.10.25,50595
192.168.10.25,50596
192.168.10.15,52969
192.168.10.25,50602
192.168.10.25,50605
192.168.10.25,50607
192.168.10.25,50609
192.168.10.25,50606
192.168.10.25,50610
192.168.10.14,52319
192.168.10.25,50612
192.168.10.15,52999
192.168.10.25,50611
192.168.10.25,50613
192.168.10.25,50615
192.168.10.25,50616
192.168.10.14,52330
192.168.10.25,50614
87.250.250.36,443
192.168.10.25,50618
192.168.10.25,50617
192.168.10.25,50619
66.135.216.134,443
192.168.10.25,50620
52.35.208.52,443
192.168.10.25,50622
192.168.10.15,53024
192.168.10.15,53020
192.168.10.15,53022
192.168.10.25,50621
192.168.10.15,53015
192.168.10.15,53011
192.168.10.25,50623
192.168.10.25,50626
198.57.30.31,443
66.135.211.97,443
192.168.10.15,53037
192.168.10.15,53034
192.168.10.15,53029
192.168.10.15,53032
192.168.10.15,53040
192.168.10.15,53028
192.168.10.25,50630
192.168.10.14,52265
192.168.10.15,53051
192.168.10.25,50631
192.168.10.25,50632
192.168.10.25,50639
192.168.10.25,50641
192.168.10.25,50640
192.168.10.25,50646
192.168.10.25,50644
192.168.10.25,50643
192.168.10.25,50647
192.168.10.25,50648
192.168.10.25,50636
192.168.10.25,50574
192.168.10.25,50634
192.168.10.25,50655
192.168.10.25,50660
192.168.10.25,50642
192.168.10.25,50653
192.168.10.25,50652
192.168.10.25,50659
192.168.10.25,50661
192.168.10.25,50657
192.168.10.25,50504
192.168.10.17,36701
192.168.10.17,41958
192.168.10.17,58851
192.168.10.50,49302
192.168.10.15,53052
192.168.10.5,53864
200.6.27.17,443
192.168.10.25,50663
192.168.10.25,50666
192.168.10.25,50668
192.168.10.25,50667
192.168.10.50,15962
192.168.10.17,46855
192.168.10.17,48075
23.208.80.212,443
192.168.10.19,41057
192.168.10.19,39580
192.168.10.25,50662
182.22.65.139,443
192.168.10.17,36708
192.168.10.17,41965
192.168.10.17,58858
54.225.97.8,443
192.168.10.19,42722
192.168.10.19,42725
192.168.10.19,42727
23.45.198.56,80
52.202.238.206,443
54.165.235.75,443
192.168.10.5,53910
52.84.134.61,443
192.168.10.16,55266
192.168.10.16,59050
192.168.10.16,37746
192.168.10.16,39930
192.168.10.16,57918
192.168.10.16,56030
192.168.10.16,52944
192.168.10.5,53901
192.168.10.14,52414
52.84.143.151,443
192.168.10.14,52426
192.168.10.5,53891
192.168.10.5,53893
192.168.10.5,53876
192.168.10.5,53874
23.60.74.2,80
192.168.10.14,52434
192.168.10.5,53888
192.168.10.5,53895
192.168.10.25,50669
192.168.10.14,52452
192.168.10.14,52461
192.168.10.17,36714
172.217.3.97,443
192.168.10.17,41971
192.168.10.17,58864
192.168.10.16,40988
192.168.10.14,52497
104.17.144.111,443
192.168.10.15,52952
192.168.10.15,52945
66.211.181.173,443
192.168.10.15,52955
192.168.10.15,52968
192.168.10.14,52498
66.135.211.132,443
192.168.10.15,52976
192.168.10.15,52974
192.168.10.15,52977
192.168.10.15,52975
192.168.10.15,52978
192.168.10.15,52979
192.168.10.15,52970
192.168.10.15,52973
192.168.10.15,52954
192.168.10.19,57693
194.232.104.142,443
194.232.104.142,80
192.168.10.12,47956
194.232.104.140,80
66.211.184.152,443
192.168.10.15,53001
192.168.10.15,53003
192.168.10.15,52997
192.168.10.15,53004
194.232.104.109,80
192.168.10.15,53006
192.168.10.15,53023
192.168.10.15,53018
192.168.10.15,52967
192.168.10.15,53019
194.232.104.156,80
213.90.74.22,80
192.168.10.15,53033
192.168.10.12,33426
192.168.10.12,56606
192.168.10.12,33420
192.168.10.12,33422
192.168.10.12,54474
192.168.10.12,54478
192.168.10.15,52953
136.243.13.131,80
5.9.119.17,80
63.241.108.103,80
104.97.125.111,80
136.243.33.19,80
194.232.100.10,80
136.243.33.140,80
35.156.199.43,80
192.168.10.12,49750
192.168.10.25,50670
192.168.10.25,50480
192.168.10.25,50486
192.168.10.25,50682
209.85.144.157,443
192.168.10.25,50684
192.168.10.17,36719
52.84.145.133,443
192.168.10.17,41975
192.168.10.17,54855
192.168.10.16,33744
192.168.10.16,33944
192.168.10.16,50446
192.168.10.16,54094
192.168.10.16,60012
192.168.10.16,35420
192.168.10.16,44384
192.168.10.16,53138
192.168.10.16,42406
192.168.10.16,44242
52.84.145.181,443
192.168.10.14,52509
192.168.10.16,50764
52.84.145.19,80
52.84.145.133,80
72.5.205.16,443
172.217.3.110,80
192.168.10.14,52523
192.168.10.14,52531
34.199.207.234,443
23.206.196.110,443
107.20.191.136,443
52.89.29.77,443
52.10.29.146,443
192.168.10.14,52553
192.168.10.14,52543
192.168.10.14,52552
192.168.10.14,52541
104.25.186.115,443
192.168.10.14,52573
192.168.10.14,52575
192.168.10.14,52577
192.168.10.14,52593
52.9.151.139,443
34.199.66.174,443
192.168.10.14,52584
205.180.87.140,443
192.168.10.14,52405
204.236.231.152,443
192.168.10.14,52618
192.168.10.14,52425
52.73.87.165,443
104.79.140.99,80
192.168.10.14,52447
192.168.10.14,52431
192.168.10.14,52459
192.168.10.14,52696
192.168.10.14,52697
192.168.10.14,52672
192.168.10.14,52416
192.168.10.14,52680
104.24.21.85,80
192.168.10.14,52698
192.168.10.14,52699
192.168.10.14,52466
104.24.20.85,80
192.168.10.14,52463
192.168.10.14,52276
192.168.10.50,65198
192.168.10.14,52600
192.168.10.12,60282
192.168.10.12,53102
192.168.10.25,50674
66.135.202.233,443
192.168.10.15,53054
192.168.10.17,36724
192.168.10.14,52419
192.168.10.17,41980
192.168.10.14,52725
192.168.10.15,52958
192.168.10.15,52948
192.168.10.15,52936
192.168.10.15,52987
192.168.10.15,52942
192.168.10.15,53008
192.168.10.15,52994
192.168.10.14,52707
192.168.10.14,52708
192.168.10.15,53021
192.168.10.15,53026
192.168.10.14,52714
192.168.10.14,52713
192.168.10.14,52715
192.168.10.14,52706
195.20.129.143,80
192.168.10.14,52636
192.168.10.17,60150
192.168.10.25,50688
23.52.144.225,443
23.52.144.225,80
192.168.10.17,55876
192.168.10.17,37170
192.168.10.17,37175
72.5.205.42,443
192.168.10.17,45627
192.168.10.17,38975
52.84.64.196,443
192.168.10.17,50097
192.168.10.17,50095
192.168.10.17,44360
192.168.10.14,52726
192.168.10.17,36807
192.168.10.17,58958
192.168.10.17,58957
54.217.244.31,443
192.168.10.14,52525
34.196.227.128,443
192.168.10.19,51572
192.168.10.19,51579
192.168.10.17,55873
151.101.129.63,443
192.168.10.19,54845
192.168.10.19,35147
192.168.10.19,33840
192.168.10.19,51581
192.168.10.19,51583
192.168.10.19,51584
194.232.100.67,80
192.168.10.12,44530
192.168.10.12,42992
1.9.56.9,80
52.200.172.175,443
192.168.10.25,50696
192.168.10.17,36813
192.168.10.17,58963
192.168.10.14,52529
192.168.10.14,52527
192.168.10.14,52544
192.168.10.14,52539
192.168.10.14,52540
192.168.10.16,40924
192.168.10.16,43616
192.168.10.16,43614
192.168.10.16,43596
172.217.10.82,443
172.217.3.114,443
104.16.206.165,443
23.23.170.207,443
172.217.12.130,443
192.168.10.17,39265
192.168.10.17,53353
192.168.10.17,44358
192.168.10.17,36322
192.168.10.17,53357
192.168.10.17,57614
192.168.10.17,34426
192.168.10.17,48473
192.168.10.14,52551
192.168.10.14,52590
192.168.10.14,52603
192.168.10.14,52596
192.168.10.14,52610
192.168.10.14,52626
192.168.10.14,52597
34.225.175.93,443
192.168.10.14,52664
208.80.154.240,443
192.168.10.25,50697
104.24.21.85,443
192.168.10.14,52710
192.168.10.14,52739
192.168.10.14,52741
192.168.10.14,52740
192.168.10.14,52738
192.168.10.14,52737
192.168.10.9,3590
192.168.10.12,39232
192.168.10.12,33424
192.168.10.12,45054
192.168.10.12,57484
192.168.10.12,58244
192.168.10.12,56608
192.168.10.9,3601
23.23.197.77,443
192.168.10.14,52751
192.168.10.14,52753
192.168.10.14,52774
192.168.10.14,52776
52.84.145.91,443
216.58.219.200,443
31.186.87.67,443
192.168.10.14,52500
192.168.10.14,52499
192.168.10.14,52826
34.203.49.129,443
192.168.10.14,52838
192.168.10.14,52840
192.168.10.14,52518
192.168.10.14,52828
192.168.10.14,52842
192.168.10.14,52576
192.168.10.14,52363
192.168.10.25,50703
192.168.10.14,52613
192.168.10.14,52653
192.168.10.14,52658
192.168.10.19,53171
34.199.142.90,443
192.168.10.19,54843
192.168.10.19,53189
192.168.10.19,42800
192.168.10.19,35145
192.168.10.19,48657
192.168.10.19,48646
192.168.10.8,51151
192.168.10.50,14777
192.168.10.5,53924
192.168.10.5,53923
141.101.121.208,443
192.168.10.51,51977
61.213.187.154,443
192.168.10.51,59180
192.168.10.51,37823
202.47.25.70,443
153.254.173.113,443
222.230.178.23,443
61.213.187.243,443
192.168.10.51,37462
104.97.73.184,443
192.168.10.51,43214
202.232.238.37,443
185.88.180.139,443
185.88.180.204,443
198.8.70.210,443
23.23.233.98,443
199.38.165.28,443
192.168.10.51,52109
192.168.10.51,52110
192.168.10.25,50704
205.185.208.154,443
205.185.216.10,443
192.168.10.5,53941
192.168.10.5,53943
192.168.10.5,53944
192.168.10.5,53940
185.88.180.154,443
192.168.10.5,53958
185.88.180.203,443
141.0.174.27,443
141.0.174.74,443
34.196.99.229,443
192.168.10.25,50708
172.217.7.14,80
192.168.10.25,50749
192.168.10.14,52315
192.168.10.25,50705
192.168.10.14,52752
192.168.10.14,52772
192.168.10.14,52771
192.168.10.14,52803
192.168.10.14,52801
192.168.10.14,52800
192.168.10.14,52798
192.168.10.14,52802
192.168.10.14,52799
192.168.10.14,52806
192.168.10.14,52807
192.168.10.14,52809
192.168.10.14,52810
192.168.10.12,52254
176.34.20.89,443
107.21.205.62,443
192.168.10.14,52769
192.168.10.14,52770
192.168.10.14,52767
192.168.10.14,52768
192.168.10.14,52766
192.168.10.14,52765
23.199.170.73,80
172.217.6.193,443
192.168.10.14,52824
192.168.10.14,52827
192.168.10.14,52843
192.168.10.14,52856
192.168.10.14,52835
192.168.10.14,52845
192.168.10.12,52346
192.168.10.12,58130
192.168.10.12,51122
192.168.10.12,60386
192.168.10.12,58150
23.208.217.194,443
192.168.10.12,37152
104.16.3.9,443
192.168.10.25,50791
172.217.10.13,443
192.168.10.16,38410
192.168.10.16,60426
192.168.10.16,54642
192.168.10.14,52864
52.6.156.89,443
199.38.164.157,443
192.168.10.51,36945
192.168.10.51,33102
192.168.10.51,43201
192.168.10.51,49497
192.168.10.51,48521
23.38.110.60,443
192.168.10.51,49087
192.168.10.51,54766
192.168.10.14,52744
192.168.10.15,53075
192.168.10.15,53074
192.168.10.15,53070
192.168.10.14,52748
192.168.10.14,52520
192.168.10.14,52786
192.168.10.14,52787
192.168.10.14,52526
192.168.10.14,52783
192.168.10.14,52282
192.168.10.14,52533
192.168.10.14,52789
192.168.10.14,52804
192.168.10.14,52812
192.168.10.14,52816
192.168.10.14,52817
192.168.10.14,52294
192.168.10.14,52271
192.168.10.14,52819
192.168.10.14,52289
192.168.10.14,52815
192.168.10.14,52757
192.168.10.14,52814
192.168.10.14,52444
192.168.10.14,52813
192.168.10.14,52735
192.168.10.14,52788
192.168.10.25,50792
23.207.20.48,80
23.199.171.26,80
192.168.10.5,53988
192.168.10.14,52790
192.168.10.19,47584
192.168.10.9,3613
104.97.116.150,443
192.168.10.9,3612
192.168.10.9,3610
192.168.10.9,3615
192.168.10.9,3614
192.168.10.9,3626
192.168.10.9,3630
192.168.10.9,3629
192.168.10.9,3631
212.129.45.41,443
192.168.10.9,3652
66.235.155.46,443
109.232.194.248,443
54.171.17.190,443
192.168.10.9,3672
192.168.10.9,3674
192.168.10.9,3677
192.168.10.9,3675
192.168.10.9,3676
192.168.10.19,34776
192.168.10.9,3681
192.168.10.19,33442
192.168.10.19,33435
192.168.10.19,40952
109.232.194.253,443
54.68.36.53,443
46.137.162.23,443
192.168.10.9,3624
192.168.10.15,53065
192.168.10.9,3633
109.232.194.10,443
5.135.98.39,443
192.168.10.19,37672
23.199.173.20,443
66.235.146.148,443
34.224.178.39,443
192.168.10.9,3650
192.168.10.9,3640
192.168.10.9,3646
192.168.10.9,3649
192.168.10.9,3656
192.168.10.9,3654
95.131.139.1,443
52.55.1.6,443
192.168.10.15,53067
192.168.10.9,3683
62.210.52.105,443
89.30.122.79,443
164.132.123.165,443
90.85.36.9,443
192.168.10.19,39129
192.168.10.25,50794
164.132.124.9,443
192.168.10.25,50677
192.168.10.25,50801
192.168.10.25,50800
192.168.10.25,50808
192.168.10.25,50683
192.168.10.25,50802
192.168.10.25,50803
192.168.10.25,50809
192.168.10.25,50805
192.168.10.25,50811
192.168.10.25,50812
192.168.10.8,51153
192.168.10.50,32627
192.168.10.8,51152
192.168.10.9,3645
192.168.10.9,3661
192.168.10.9,3657
192.168.10.9,3662
192.168.10.9,3659
192.168.10.9,3660
192.168.10.9,3658
192.168.10.9,3680
192.168.10.9,3678
192.168.10.9,3643
192.168.10.9,3679
192.168.10.9,3644
192.168.10.19,39186
66.235.146.195,443
192.168.10.19,58692
52.43.235.20,443
192.168.10.51,51971
192.168.10.5,53935
192.168.10.5,53946
40.68.219.218,443
192.168.10.14,52736
192.168.10.12,55136
104.16.15.15,443
104.16.16.15,443
104.16.14.15,443
192.168.10.12,33236
192.168.10.12,35658
192.168.10.50,27654
192.168.10.15,53095
192.168.10.9,3687
192.168.10.25,50795
54.246.83.29,443
54.243.136.20,443
192.168.10.19,54386
54.71.146.239,443
54.235.219.90,443
52.49.231.171,443
93.187.67.11,443
54.218.44.217,443
52.29.165.243,443
192.168.10.17,38671
192.168.10.17,38685
69.4.95.12,443
192.168.10.17,44416
192.168.10.17,44415
192.168.10.15,53082
192.0.79.34,443
192.168.10.5,54000
93.187.67.32,443
192.168.10.17,49371
192.243.250.16,443
192.168.10.17,44884
192.0.78.18,443
192.168.10.5,54002
192.168.10.5,54035
192.168.10.16,60758
192.168.10.16,49930
192.168.10.16,48894
192.168.10.16,48964
192.168.10.16,45714
192.168.10.16,45718
117.27.230.82,443
104.244.46.103,443
192.168.10.16,32984
192.168.10.16,32978
192.168.10.16,32982
192.168.10.16,32980
192.168.10.16,32974
192.168.10.25,50815
192.168.10.5,54012
117.27.230.186,443
192.168.10.25,50817
104.24.246.16,443
104.24.247.16,443
192.168.10.25,50819
117.27.230.187,443
192.168.10.25,50820
192.168.10.25,50818
192.168.10.25,50816
208.185.50.60,443
192.168.10.25,50824
192.168.10.15,53099
34.199.158.179,443
176.32.96.142,443
54.192.37.4,443
192.168.10.16,46600
192.168.10.16,49482
192.168.10.16,55144
192.168.10.16,52006
192.168.10.5,54098
117.27.230.185,443
192.168.10.25,50830
192.168.10.25,50826
192.168.10.25,50827
192.168.10.25,50828
192.168.10.25,50829
192.168.10.25,50835
192.168.10.25,50834
192.168.10.25,50838
117.27.230.121,443
192.168.10.25,50814
192.168.10.25,50849
192.168.10.25,50837
117.27.230.176,443
192.168.10.25,50831
192.168.10.25,50852
192.168.10.25,50840
192.168.10.25,50853
192.168.10.25,50842
117.27.230.184,443
192.168.10.25,50848
192.168.10.25,50839
192.168.10.25,50855
192.168.10.25,50860
192.168.10.25,50846
192.168.10.25,50866
192.168.10.25,50873
192.168.10.25,50863
192.168.10.25,50876
192.168.10.25,50867
192.168.10.25,50875
192.168.10.25,50872
192.168.10.25,50856
192.168.10.25,50882
192.168.10.25,50869
192.168.10.25,50885
192.168.10.25,50886
192.168.10.25,50889
192.168.10.25,50888
192.168.10.12,52344
192.168.10.25,50881
192.168.10.12,58148
192.168.10.12,58128
192.168.10.12,51110
192.168.10.25,50893
192.168.10.25,50897
192.168.10.25,50895
192.168.10.25,50874
192.168.10.14,52880
104.20.58.245,443
192.168.10.25,50900
192.168.10.25,50903
192.168.10.14,52883
192.168.10.25,50904
192.168.10.25,50911
54.230.37.177,443
192.168.10.14,52903
52.40.155.133,443
104.16.88.20,443
192.168.10.14,52920
192.168.10.14,52931
192.168.10.25,50917
192.168.10.25,50913
192.168.10.14,52888
54.192.36.12,443
192.168.10.14,52889
192.168.10.14,52886
192.168.10.25,50923
192.168.10.25,50922
54.246.126.37,443
192.168.10.25,50920
192.168.10.14,52898
23.194.140.69,443
192.168.10.14,52895
23.21.87.52,443
192.168.10.14,52946
192.168.10.14,52910
192.168.10.14,52909
192.168.10.14,52945
192.168.10.14,52948
192.168.10.14,52947
192.168.10.14,52941
192.168.10.14,52944
192.168.10.14,52942
192.168.10.14,52940
192.168.10.14,52951
192.168.10.14,52939
192.168.10.25,50924
192.168.10.14,52957
192.168.10.25,50927
118.26.205.151,443
192.168.10.25,50907
13.79.162.43,443
54.192.36.218,443
117.27.230.182,443
54.152.247.118,443
192.168.10.25,50933
192.168.10.25,50928
192.168.10.25,50934
192.168.10.25,50938
54.192.36.13,443
192.168.10.25,50944
192.168.10.25,50942
192.168.10.25,50941
192.168.10.25,50935
192.168.10.25,50945
192.168.10.25,50948
192.168.10.25,50951
192.168.10.25,50947
192.168.10.25,50952
192.168.10.25,50932
192.168.10.25,50949
192.168.10.25,50936
34.197.221.185,443
192.168.10.14,52962
192.168.10.14,52961
192.168.10.25,50957
192.168.10.25,50950
192.168.10.25,50954
54.164.83.252,443
192.168.10.14,52977
192.168.10.25,50958
192.168.10.25,50953
192.168.10.14,52981
192.168.10.25,50956
192.168.10.25,50959
192.168.10.19,42880
192.168.10.19,42882
192.168.10.19,42875
192.168.10.25,50964
192.168.10.25,50963
192.168.10.25,50961
34.253.49.41,443
192.168.10.19,42879
192.168.10.19,42878
192.168.10.19,38227
192.168.10.19,42881
192.168.10.19,52403
192.168.10.19,52404
192.168.10.25,50965
192.168.10.25,50960
52.84.145.48,443
192.168.10.19,52389
192.168.10.9,3634
192.168.10.9,3653
192.168.10.9,3655
192.168.10.14,52899
192.243.250.65,443
192.168.10.25,50967
192.168.10.25,50972
192.168.10.25,50973
192.168.10.25,50971
52.84.143.205,443
192.168.10.25,50979
192.168.10.25,50977
192.168.10.25,50980
80.190.158.5,443
192.168.10.15,53114
192.168.10.15,53112
192.168.10.15,53120
192.168.10.25,50981
192.168.10.25,50983
52.39.66.124,443
192.168.10.25,50974
192.168.10.15,53125
192.168.10.25,50985
192.168.10.25,50986
104.25.21.5,443
192.168.10.15,53156
192.168.10.15,53167
192.168.10.15,53163
192.168.10.25,50987
192.168.10.25,50988
192.168.10.25,50978
192.168.10.15,53205
172.217.5.228,443
54.192.37.170,443
192.168.10.15,53209
192.168.10.15,53228
192.168.10.15,53230
192.168.10.15,53263
192.168.10.15,53264
208.185.50.50,443
192.168.10.15,53132
192.168.10.15,53137
192.168.10.15,53133
192.168.10.15,53160
192.168.10.15,53147
192.168.10.15,53161
192.168.10.15,53155
64.34.226.83,443
52.73.123.67,443
35.185.23.102,443
192.168.10.15,53194
192.168.10.15,53184
192.168.10.15,53203
192.168.10.15,53180
192.168.10.15,53268
192.168.10.15,53226
192.168.10.15,53261
192.168.10.15,53166
94.75.239.5,443
192.168.10.15,53266
192.168.10.15,53271
107.23.64.48,443
192.168.10.15,53275
192.168.10.15,53276
54.85.165.219,443
192.168.10.15,53283
34.193.231.119,443
52.20.205.36,443
192.168.10.19,52837
174.35.76.23,443
192.168.10.15,53134
66.242.15.119,443
192.168.10.25,49604
192.168.10.25,49655
192.168.10.25,50857
93.187.67.27,443
93.187.67.12,443
192.168.10.17,46985
192.168.10.17,52643
192.168.10.15,53287
23.208.151.152,443
192.168.10.17,52639
192.168.10.17,52644
104.20.57.245,443
192.168.10.17,52642
192.168.10.17,52646
192.168.10.17,52649
192.168.10.17,49334
54.192.36.103,443
192.168.10.17,49337
192.168.10.17,49338
192.168.10.17,49340
192.168.10.17,49336
104.97.85.228,443
192.168.10.25,50997
192.168.10.25,50996
192.168.10.25,50998
192.168.10.19,36903
192.168.10.9,3621
192.168.10.19,47568
192.168.10.9,3611
192.168.10.9,3635
192.168.10.9,3625
192.168.10.9,3606
192.168.10.9,3628
192.168.10.9,3627
192.168.10.9,3673
