s.Source_IP,s.Source_Port,l.Label_Name,r.count
172.16.0.1,53444,FTP-Patator,4
172.16.0.1,53440,FTP-Patator,4
172.16.0.1,53442,FTP-Patator,4
172.16.0.1,53438,FTP-Patator,4
172.16.0.1,53434,FTP-Patator,4
172.16.0.1,53436,FTP-Patator,4
172.16.0.1,53432,FTP-Patator,4
172.16.0.1,53450,FTP-Patator,2
172.16.0.1,53428,FTP-Patator,4
172.16.0.1,53430,FTP-Patator,4
172.16.0.1,53426,FTP-Patator,4
172.16.0.1,53420,FTP-Patator,4
172.16.0.1,53422,FTP-Patator,4
172.16.0.1,53424,FTP-Patator,4
172.16.0.1,53418,FTP-Patator,4
172.16.0.1,53414,FTP-Patator,4
172.16.0.1,53416,FTP-Patator,4
172.16.0.1,53412,FTP-Patator,4
172.16.0.1,53408,FTP-Patator,4
172.16.0.1,53410,FTP-Patator,4
172.16.0.1,53406,FTP-Patator,4
172.16.0.1,53402,FTP-Patator,4
172.16.0.1,53404,FTP-Patator,4
172.16.0.1,53398,FTP-Patator,4
172.16.0.1,53400,FTP-Patator,4
172.16.0.1,53394,FTP-Patator,4
172.16.0.1,53396,FTP-Patator,4
172.16.0.1,53392,FTP-Patator,4
172.16.0.1,53390,FTP-Patator,4
172.16.0.1,53388,FTP-Patator,4
172.16.0.1,53382,FTP-Patator,4
172.16.0.1,53384,FTP-Patator,4
172.16.0.1,53386,FTP-Patator,4
172.16.0.1,53380,FTP-Patator,4
172.16.0.1,53378,FTP-Patator,4
172.16.0.1,53374,FTP-Patator,4
172.16.0.1,53376,FTP-Patator,4
172.16.0.1,53372,FTP-Patator,4
172.16.0.1,53368,FTP-Patator,4
172.16.0.1,53370,FTP-Patator,4
172.16.0.1,53362,FTP-Patator,4
172.16.0.1,53364,FTP-Patator,4
172.16.0.1,53366,FTP-Patator,4
172.16.0.1,53360,FTP-Patator,4
172.16.0.1,53358,FTP-Patator,4
172.16.0.1,53352,FTP-Patator,4
172.16.0.1,53354,FTP-Patator,4
172.16.0.1,53356,FTP-Patator,4
172.16.0.1,53350,FTP-Patator,4
172.16.0.1,53348,FTP-Patator,4
172.16.0.1,53342,FTP-Patator,4
172.16.0.1,53346,FTP-Patator,4
172.16.0.1,53344,FTP-Patator,4
172.16.0.1,53340,FTP-Patator,4
172.16.0.1,53338,FTP-Patator,4
172.16.0.1,53334,FTP-Patator,4
172.16.0.1,53336,FTP-Patator,4
172.16.0.1,53332,FTP-Patator,4
172.16.0.1,53328,FTP-Patator,4
172.16.0.1,53322,FTP-Patator,4
172.16.0.1,53324,FTP-Patator,4
172.16.0.1,53326,FTP-Patator,4
172.16.0.1,53320,FTP-Patator,4
172.16.0.1,53318,FTP-Patator,4
172.16.0.1,53314,FTP-Patator,4
172.16.0.1,53316,FTP-Patator,4
172.16.0.1,53312,FTP-Patator,4
172.16.0.1,53308,FTP-Patator,4
172.16.0.1,53310,FTP-Patator,4
172.16.0.1,53330,FTP-Patator,2
172.16.0.1,53306,FTP-Patator,4
172.16.0.1,53302,FTP-Patator,4
172.16.0.1,53304,FTP-Patator,4
172.16.0.1,53300,FTP-Patator,4
172.16.0.1,53298,FTP-Patator,4
172.16.0.1,53296,FTP-Patator,4
172.16.0.1,53292,FTP-Patator,4
172.16.0.1,53288,FTP-Patator,4
172.16.0.1,53290,FTP-Patator,4
172.16.0.1,53286,FTP-Patator,4
172.16.0.1,53282,FTP-Patator,4
172.16.0.1,53284,FTP-Patator,4
172.16.0.1,53280,FTP-Patator,4
172.16.0.1,53278,FTP-Patator,4
172.16.0.1,53274,FTP-Patator,4
172.16.0.1,53276,FTP-Patator,4
172.16.0.1,53294,FTP-Patator,2
172.16.0.1,53272,FTP-Patator,4
172.16.0.1,53266,FTP-Patator,4
172.16.0.1,53268,FTP-Patator,4
172.16.0.1,53270,FTP-Patator,4
172.16.0.1,53262,FTP-Patator,4
172.16.0.1,53264,FTP-Patator,4
172.16.0.1,53260,FTP-Patator,4
172.16.0.1,53254,FTP-Patator,4
172.16.0.1,53256,FTP-Patator,4
172.16.0.1,53258,FTP-Patator,4
172.16.0.1,53252,FTP-Patator,4
172.16.0.1,53250,FTP-Patator,4
172.16.0.1,53248,FTP-Patator,4
172.16.0.1,53246,FTP-Patator,4
172.16.0.1,53240,FTP-Patator,4
172.16.0.1,53242,FTP-Patator,4
172.16.0.1,53244,FTP-Patator,4
172.16.0.1,53234,FTP-Patator,4
172.16.0.1,53236,FTP-Patator,4
172.16.0.1,53238,FTP-Patator,4
172.16.0.1,53228,FTP-Patator,4
172.16.0.1,53226,FTP-Patator,4
172.16.0.1,53230,FTP-Patator,4
172.16.0.1,53232,FTP-Patator,4
172.16.0.1,53220,FTP-Patator,4
172.16.0.1,53224,FTP-Patator,4
172.16.0.1,53222,FTP-Patator,4
172.16.0.1,53216,FTP-Patator,4
172.16.0.1,53214,FTP-Patator,4
172.16.0.1,53218,FTP-Patator,4
172.16.0.1,53212,FTP-Patator,4
172.16.0.1,53206,FTP-Patator,4
172.16.0.1,53208,FTP-Patator,2
172.16.0.1,53210,FTP-Patator,4
172.16.0.1,53204,FTP-Patator,4
172.16.0.1,53202,FTP-Patator,4
172.16.0.1,53200,FTP-Patator,4
172.16.0.1,53194,FTP-Patator,4
172.16.0.1,53196,FTP-Patator,4
172.16.0.1,53198,FTP-Patator,4
172.16.0.1,53192,FTP-Patator,4
172.16.0.1,53186,FTP-Patator,4
172.16.0.1,53190,FTP-Patator,4
172.16.0.1,53182,FTP-Patator,4
172.16.0.1,53178,FTP-Patator,4
172.16.0.1,53180,FTP-Patator,4
172.16.0.1,53174,FTP-Patator,4
172.16.0.1,53176,FTP-Patator,4
172.16.0.1,53172,FTP-Patator,4
172.16.0.1,53166,FTP-Patator,4
172.16.0.1,53168,FTP-Patator,4
172.16.0.1,53170,FTP-Patator,4
172.16.0.1,53188,FTP-Patator,2
172.16.0.1,53162,FTP-Patator,4
172.16.0.1,53164,FTP-Patator,4
172.16.0.1,53156,FTP-Patator,4
172.16.0.1,53154,FTP-Patator,4
172.16.0.1,53158,FTP-Patator,4
172.16.0.1,53160,FTP-Patator,4
172.16.0.1,53142,FTP-Patator,4
172.16.0.1,53144,FTP-Patator,4
172.16.0.1,53146,FTP-Patator,4
172.16.0.1,53150,FTP-Patator,4
172.16.0.1,53148,FTP-Patator,4
172.16.0.1,53134,FTP-Patator,4
172.16.0.1,53136,FTP-Patator,4
172.16.0.1,53138,FTP-Patator,4
172.16.0.1,53140,FTP-Patator,4
172.16.0.1,53132,FTP-Patator,4
172.16.0.1,53152,FTP-Patator,2
172.16.0.1,53126,FTP-Patator,2
172.16.0.1,53128,FTP-Patator,4
172.16.0.1,53124,FTP-Patator,4
172.16.0.1,53122,FTP-Patator,4
172.16.0.1,53130,FTP-Patator,4
172.16.0.1,53114,FTP-Patator,4
172.16.0.1,53116,FTP-Patator,4
172.16.0.1,53118,FTP-Patator,4
172.16.0.1,53120,FTP-Patator,4
172.16.0.1,53112,FTP-Patator,4
172.16.0.1,53110,FTP-Patator,4
172.16.0.1,53102,FTP-Patator,4
172.16.0.1,53104,FTP-Patator,4
172.16.0.1,53108,FTP-Patator,4
172.16.0.1,53106,FTP-Patator,4
172.16.0.1,53100,FTP-Patator,4
172.16.0.1,53094,FTP-Patator,4
172.16.0.1,53096,FTP-Patator,4
172.16.0.1,53098,FTP-Patator,4
172.16.0.1,53092,FTP-Patator,4
172.16.0.1,53088,FTP-Patator,4
172.16.0.1,53082,FTP-Patator,4
172.16.0.1,53086,FTP-Patator,4
172.16.0.1,53084,FTP-Patator,4
172.16.0.1,53074,FTP-Patator,4
172.16.0.1,53076,FTP-Patator,4
172.16.0.1,53080,FTP-Patator,4
172.16.0.1,53078,FTP-Patator,4
172.16.0.1,53072,FTP-Patator,4
172.16.0.1,53064,FTP-Patator,4
172.16.0.1,53066,FTP-Patator,4
172.16.0.1,53068,FTP-Patator,4
172.16.0.1,53070,FTP-Patator,4
172.16.0.1,53090,FTP-Patator,2
172.16.0.1,53062,FTP-Patator,4
172.16.0.1,53056,FTP-Patator,4
172.16.0.1,53058,FTP-Patator,4
172.16.0.1,53060,FTP-Patator,4
172.16.0.1,53054,FTP-Patator,4
172.16.0.1,53052,FTP-Patator,2
172.16.0.1,53048,FTP-Patator,4
172.16.0.1,53046,FTP-Patator,4
172.16.0.1,53050,FTP-Patator,4
172.16.0.1,53042,FTP-Patator,4
172.16.0.1,53044,FTP-Patator,4
172.16.0.1,53036,FTP-Patator,4
172.16.0.1,53034,FTP-Patator,4
172.16.0.1,53038,FTP-Patator,4
172.16.0.1,53040,FTP-Patator,4
172.16.0.1,53032,FTP-Patator,4
172.16.0.1,53024,FTP-Patator,4
172.16.0.1,53022,FTP-Patator,4
172.16.0.1,53026,FTP-Patator,4
172.16.0.1,53030,FTP-Patator,4
172.16.0.1,53028,FTP-Patator,4
172.16.0.1,53014,FTP-Patator,4
172.16.0.1,53016,FTP-Patator,4
172.16.0.1,53018,FTP-Patator,4
172.16.0.1,53020,FTP-Patator,4
172.16.0.1,53012,FTP-Patator,4
172.16.0.1,53008,FTP-Patator,4
172.16.0.1,53006,FTP-Patator,4
172.16.0.1,53004,FTP-Patator,4
172.16.0.1,53002,FTP-Patator,4
172.16.0.1,53010,FTP-Patator,4
172.16.0.1,53000,FTP-Patator,4
172.16.0.1,52994,FTP-Patator,4
172.16.0.1,52996,FTP-Patator,4
172.16.0.1,52998,FTP-Patator,2
172.16.0.1,52992,FTP-Patator,4
172.16.0.1,52982,FTP-Patator,4
172.16.0.1,52984,FTP-Patator,4
172.16.0.1,52986,FTP-Patator,4
172.16.0.1,52988,FTP-Patator,4
172.16.0.1,52990,FTP-Patator,4
172.16.0.1,52974,FTP-Patator,4
172.16.0.1,52976,FTP-Patator,4
172.16.0.1,52980,FTP-Patator,4
172.16.0.1,52972,FTP-Patator,4
172.16.0.1,52962,FTP-Patator,4
172.16.0.1,52966,FTP-Patator,4
172.16.0.1,52964,FTP-Patator,4
172.16.0.1,52970,FTP-Patator,4
172.16.0.1,52968,FTP-Patator,4
172.16.0.1,52954,FTP-Patator,4
172.16.0.1,52958,FTP-Patator,4
172.16.0.1,52956,FTP-Patator,4
172.16.0.1,52960,FTP-Patator,4
172.16.0.1,52978,FTP-Patator,2
172.16.0.1,52952,FTP-Patator,4
172.16.0.1,52942,FTP-Patator,4
172.16.0.1,52944,FTP-Patator,4
172.16.0.1,52946,FTP-Patator,4
172.16.0.1,52950,FTP-Patator,4
172.16.0.1,52948,FTP-Patator,4
172.16.0.1,52934,FTP-Patator,4
172.16.0.1,52936,FTP-Patator,4
172.16.0.1,52938,FTP-Patator,4
172.16.0.1,52940,FTP-Patator,4
172.16.0.1,52932,FTP-Patator,4
172.16.0.1,52926,FTP-Patator,4
172.16.0.1,52928,FTP-Patator,4
172.16.0.1,52930,FTP-Patator,4
172.16.0.1,52922,FTP-Patator,4
172.16.0.1,52924,FTP-Patator,4
172.16.0.1,52916,FTP-Patator,4
172.16.0.1,52918,FTP-Patator,4
172.16.0.1,52914,FTP-Patator,4
172.16.0.1,52920,FTP-Patator,4
172.16.0.1,52908,FTP-Patator,4
172.16.0.1,52906,FTP-Patator,4
172.16.0.1,52910,FTP-Patator,4
172.16.0.1,52904,FTP-Patator,4
172.16.0.1,52902,FTP-Patator,4
172.16.0.1,52894,FTP-Patator,4
172.16.0.1,52896,FTP-Patator,4
172.16.0.1,52900,FTP-Patator,4
172.16.0.1,52898,FTP-Patator,4
172.16.0.1,52892,FTP-Patator,4
172.16.0.1,52912,FTP-Patator,2
172.16.0.1,52882,FTP-Patator,4
172.16.0.1,52890,FTP-Patator,4
172.16.0.1,52884,FTP-Patator,4
172.16.0.1,52886,FTP-Patator,4
172.16.0.1,52888,FTP-Patator,4
172.16.0.1,52880,FTP-Patator,4
172.16.0.1,52878,FTP-Patator,4
172.16.0.1,52874,FTP-Patator,4
172.16.0.1,52876,FTP-Patator,4
172.16.0.1,52862,FTP-Patator,4
172.16.0.1,52872,FTP-Patator,4
172.16.0.1,52864,FTP-Patator,4
172.16.0.1,52866,FTP-Patator,4
172.16.0.1,52868,FTP-Patator,4
172.16.0.1,52870,FTP-Patator,4
172.16.0.1,52858,FTP-Patator,4
172.16.0.1,52860,FTP-Patator,4
172.16.0.1,52854,FTP-Patator,4
172.16.0.1,52856,FTP-Patator,4
172.16.0.1,52852,FTP-Patator,4
172.16.0.1,52842,FTP-Patator,4
172.16.0.1,52844,FTP-Patator,4
172.16.0.1,52850,FTP-Patator,2
172.16.0.1,52846,FTP-Patator,2
172.16.0.1,52848,FTP-Patator,4
172.16.0.1,52838,FTP-Patator,4
172.16.0.1,52840,FTP-Patator,4
172.16.0.1,52834,FTP-Patator,4
172.16.0.1,52836,FTP-Patator,4
172.16.0.1,52832,FTP-Patator,4
172.16.0.1,52822,FTP-Patator,4
172.16.0.1,52826,FTP-Patator,4
172.16.0.1,52830,FTP-Patator,4
172.16.0.1,52828,FTP-Patator,4
172.16.0.1,52824,FTP-Patator,4
172.16.0.1,52818,FTP-Patator,4
172.16.0.1,52820,FTP-Patator,4
172.16.0.1,52814,FTP-Patator,4
172.16.0.1,52816,FTP-Patator,4
172.16.0.1,52802,FTP-Patator,4
172.16.0.1,52808,FTP-Patator,4
172.16.0.1,52806,FTP-Patator,4
172.16.0.1,52804,FTP-Patator,4
172.16.0.1,52810,FTP-Patator,4
172.16.0.1,52812,FTP-Patator,4
172.16.0.1,52800,FTP-Patator,4
172.16.0.1,52798,FTP-Patator,4
172.16.0.1,52796,FTP-Patator,4
172.16.0.1,52794,FTP-Patator,4
172.16.0.1,52790,FTP-Patator,4
172.16.0.1,52792,FTP-Patator,4
172.16.0.1,52782,FTP-Patator,4
172.16.0.1,52784,FTP-Patator,4
172.16.0.1,52788,FTP-Patator,4
172.16.0.1,52786,FTP-Patator,4
172.16.0.1,52778,FTP-Patator,4
172.16.0.1,52146,FTP-Patator,6
172.16.0.1,52148,FTP-Patator,6
172.16.0.1,52134,FTP-Patator,6
172.16.0.1,52150,FTP-Patator,6
172.16.0.1,52132,FTP-Patator,6
172.16.0.1,52136,FTP-Patator,6
172.16.0.1,52140,FTP-Patator,6
172.16.0.1,52142,FTP-Patator,6
172.16.0.1,52138,FTP-Patator,6
172.16.0.1,52144,FTP-Patator,6
172.16.0.1,52774,FTP-Patator,4
172.16.0.1,52776,FTP-Patator,4
172.16.0.1,52772,FTP-Patator,4
172.16.0.1,52764,FTP-Patator,4
172.16.0.1,52762,FTP-Patator,4
172.16.0.1,52768,FTP-Patator,4
172.16.0.1,52770,FTP-Patator,4
172.16.0.1,52766,FTP-Patator,4
172.16.0.1,52760,FTP-Patator,4
172.16.0.1,52780,FTP-Patator,2
172.16.0.1,52758,FTP-Patator,4
172.16.0.1,52756,FTP-Patator,4
172.16.0.1,52748,FTP-Patator,4
172.16.0.1,52750,FTP-Patator,4
172.16.0.1,52744,FTP-Patator,4
172.16.0.1,52742,FTP-Patator,4
172.16.0.1,52738,FTP-Patator,4
172.16.0.1,52740,FTP-Patator,4
172.16.0.1,52736,FTP-Patator,4
172.16.0.1,52732,FTP-Patator,4
172.16.0.1,52734,FTP-Patator,4
172.16.0.1,52754,FTP-Patator,2
172.16.0.1,52728,FTP-Patator,4
172.16.0.1,52730,FTP-Patator,4
172.16.0.1,52726,FTP-Patator,4
172.16.0.1,52746,FTP-Patator,2
172.16.0.1,52724,FTP-Patator,4
172.16.0.1,52720,FTP-Patator,4
172.16.0.1,52718,FTP-Patator,4
172.16.0.1,52716,FTP-Patator,4
172.16.0.1,52712,FTP-Patator,4
172.16.0.1,52714,FTP-Patator,4
172.16.0.1,52710,FTP-Patator,4
172.16.0.1,52704,FTP-Patator,4
172.16.0.1,52708,FTP-Patator,4
172.16.0.1,52702,FTP-Patator,4
172.16.0.1,52700,FTP-Patator,4
172.16.0.1,52706,FTP-Patator,4
172.16.0.1,52722,FTP-Patator,2
172.16.0.1,52698,FTP-Patator,4
172.16.0.1,52696,FTP-Patator,4
172.16.0.1,52692,FTP-Patator,4
172.16.0.1,52694,FTP-Patator,4
172.16.0.1,52682,FTP-Patator,4
172.16.0.1,52680,FTP-Patator,4
172.16.0.1,52688,FTP-Patator,2
172.16.0.1,52690,FTP-Patator,4
172.16.0.1,52684,FTP-Patator,4
172.16.0.1,52686,FTP-Patator,4
172.16.0.1,52678,FTP-Patator,4
172.16.0.1,52676,FTP-Patator,4
172.16.0.1,52672,FTP-Patator,4
172.16.0.1,52674,FTP-Patator,4
172.16.0.1,52670,FTP-Patator,4
172.16.0.1,52668,FTP-Patator,4
172.16.0.1,52666,FTP-Patator,4
172.16.0.1,52664,FTP-Patator,4
172.16.0.1,52662,FTP-Patator,4
172.16.0.1,52658,FTP-Patator,4
172.16.0.1,52652,FTP-Patator,2
172.16.0.1,52654,FTP-Patator,4
172.16.0.1,52656,FTP-Patator,4
172.16.0.1,52646,FTP-Patator,4
172.16.0.1,52644,FTP-Patator,4
172.16.0.1,52648,FTP-Patator,4
172.16.0.1,52650,FTP-Patator,4
172.16.0.1,52640,FTP-Patator,4
172.16.0.1,52642,FTP-Patator,4
172.16.0.1,52660,FTP-Patator,2
172.16.0.1,52632,FTP-Patator,4
172.16.0.1,52634,FTP-Patator,4
172.16.0.1,52636,FTP-Patator,4
172.16.0.1,52638,FTP-Patator,4
172.16.0.1,52620,FTP-Patator,4
172.16.0.1,52622,FTP-Patator,4
172.16.0.1,52626,FTP-Patator,4
172.16.0.1,52624,FTP-Patator,4
172.16.0.1,52630,FTP-Patator,4
172.16.0.1,52628,FTP-Patator,4
172.16.0.1,52616,FTP-Patator,4
172.16.0.1,52618,FTP-Patator,4
172.16.0.1,52612,FTP-Patator,4
172.16.0.1,52614,FTP-Patator,4
172.16.0.1,52606,FTP-Patator,4
172.16.0.1,52604,FTP-Patator,4
172.16.0.1,52610,FTP-Patator,4
172.16.0.1,52608,FTP-Patator,4
172.16.0.1,52600,FTP-Patator,4
172.16.0.1,52602,FTP-Patator,4
172.16.0.1,52596,FTP-Patator,4
172.16.0.1,52598,FTP-Patator,4
172.16.0.1,52592,FTP-Patator,4
172.16.0.1,52584,FTP-Patator,4
172.16.0.1,52586,FTP-Patator,4
172.16.0.1,52590,FTP-Patator,4
172.16.0.1,52588,FTP-Patator,4
172.16.0.1,52582,FTP-Patator,4
172.16.0.1,52580,FTP-Patator,4
172.16.0.1,52578,FTP-Patator,4
172.16.0.1,52572,FTP-Patator,4
172.16.0.1,52574,FTP-Patator,4
172.16.0.1,52576,FTP-Patator,4
172.16.0.1,52594,FTP-Patator,2
172.16.0.1,52108,FTP-Patator,6
172.16.0.1,52570,FTP-Patator,4
172.16.0.1,52568,FTP-Patator,4
172.16.0.1,52564,FTP-Patator,4
172.16.0.1,52566,FTP-Patator,4
172.16.0.1,52562,FTP-Patator,4
172.16.0.1,52560,FTP-Patator,4
172.16.0.1,52552,FTP-Patator,4
172.16.0.1,52554,FTP-Patator,4
172.16.0.1,52558,FTP-Patator,4
172.16.0.1,52556,FTP-Patator,4
172.16.0.1,52542,FTP-Patator,4
172.16.0.1,52540,FTP-Patator,4
172.16.0.1,52546,FTP-Patator,4
172.16.0.1,52548,FTP-Patator,4
172.16.0.1,52544,FTP-Patator,4
172.16.0.1,52550,FTP-Patator,4
172.16.0.1,52532,FTP-Patator,4
172.16.0.1,52534,FTP-Patator,4
172.16.0.1,52536,FTP-Patator,4
172.16.0.1,52538,FTP-Patator,4
172.16.0.1,52528,FTP-Patator,4
172.16.0.1,52524,FTP-Patator,4
172.16.0.1,52526,FTP-Patator,4
172.16.0.1,52522,FTP-Patator,4
172.16.0.1,52520,FTP-Patator,4
172.16.0.1,52530,FTP-Patator,4
172.16.0.1,52514,FTP-Patator,4
172.16.0.1,52512,FTP-Patator,4
172.16.0.1,52516,FTP-Patator,4
172.16.0.1,52518,FTP-Patator,4
172.16.0.1,52500,FTP-Patator,4
172.16.0.1,52502,FTP-Patator,4
172.16.0.1,52506,FTP-Patator,4
172.16.0.1,52504,FTP-Patator,4
172.16.0.1,52510,FTP-Patator,4
172.16.0.1,52508,FTP-Patator,4
172.16.0.1,52492,FTP-Patator,4
172.16.0.1,52494,FTP-Patator,4
172.16.0.1,52498,FTP-Patator,4
172.16.0.1,52496,FTP-Patator,4
172.16.0.1,52480,FTP-Patator,4
172.16.0.1,52482,FTP-Patator,4
172.16.0.1,52488,FTP-Patator,4
172.16.0.1,52484,FTP-Patator,4
172.16.0.1,52486,FTP-Patator,4
172.16.0.1,52490,FTP-Patator,2
172.16.0.1,52478,FTP-Patator,4
172.16.0.1,52472,FTP-Patator,4
172.16.0.1,52474,FTP-Patator,4
172.16.0.1,52476,FTP-Patator,4
172.16.0.1,52466,FTP-Patator,4
172.16.0.1,52464,FTP-Patator,4
172.16.0.1,52462,FTP-Patator,4
172.16.0.1,52460,FTP-Patator,4
172.16.0.1,52470,FTP-Patator,4
172.16.0.1,52468,FTP-Patator,4
172.16.0.1,52458,FTP-Patator,4
172.16.0.1,52456,FTP-Patator,4
172.16.0.1,52452,FTP-Patator,4
172.16.0.1,52454,FTP-Patator,4
172.16.0.1,52440,FTP-Patator,4
172.16.0.1,52442,FTP-Patator,4
172.16.0.1,52444,FTP-Patator,4
172.16.0.1,52446,FTP-Patator,4
172.16.0.1,52448,FTP-Patator,4
172.16.0.1,52450,FTP-Patator,4
172.16.0.1,52438,FTP-Patator,4
172.16.0.1,52436,FTP-Patator,4
172.16.0.1,52434,FTP-Patator,4
172.16.0.1,52432,FTP-Patator,4
172.16.0.1,52426,FTP-Patator,4
172.16.0.1,52424,FTP-Patator,4
172.16.0.1,52422,FTP-Patator,4
172.16.0.1,52430,FTP-Patator,4
172.16.0.1,52428,FTP-Patator,4
172.16.0.1,52418,FTP-Patator,4
172.16.0.1,52412,FTP-Patator,4
172.16.0.1,52414,FTP-Patator,4
172.16.0.1,52416,FTP-Patator,4
172.16.0.1,52400,FTP-Patator,4
172.16.0.1,52402,FTP-Patator,4
172.16.0.1,52404,FTP-Patator,4
172.16.0.1,52408,FTP-Patator,4
172.16.0.1,52410,FTP-Patator,4
172.16.0.1,52420,FTP-Patator,2
172.16.0.1,52406,FTP-Patator,4
172.16.0.1,52398,FTP-Patator,4
172.16.0.1,52396,FTP-Patator,4
172.16.0.1,52392,FTP-Patator,4
172.16.0.1,52394,FTP-Patator,4
172.16.0.1,52390,FTP-Patator,4
172.16.0.1,52380,FTP-Patator,4
172.16.0.1,52386,FTP-Patator,4
172.16.0.1,52382,FTP-Patator,4
172.16.0.1,52388,FTP-Patator,4
172.16.0.1,52384,FTP-Patator,4
172.16.0.1,52378,FTP-Patator,4
172.16.0.1,52372,FTP-Patator,4
172.16.0.1,52374,FTP-Patator,4
172.16.0.1,52376,FTP-Patator,4
172.16.0.1,52364,FTP-Patator,4
172.16.0.1,52360,FTP-Patator,4
172.16.0.1,52368,FTP-Patator,4
172.16.0.1,52366,FTP-Patator,4
172.16.0.1,52370,FTP-Patator,4
172.16.0.1,52362,FTP-Patator,4
172.16.0.1,52356,FTP-Patator,4
172.16.0.1,52354,FTP-Patator,4
172.16.0.1,52352,FTP-Patator,4
172.16.0.1,52350,FTP-Patator,4
172.16.0.1,52338,FTP-Patator,4
172.16.0.1,52340,FTP-Patator,4
172.16.0.1,52342,FTP-Patator,4
172.16.0.1,52344,FTP-Patator,4
172.16.0.1,52348,FTP-Patator,4
172.16.0.1,52346,FTP-Patator,4
172.16.0.1,52358,FTP-Patator,2
172.16.0.1,52336,FTP-Patator,4
172.16.0.1,52334,FTP-Patator,4
172.16.0.1,52332,FTP-Patator,4
172.16.0.1,52328,FTP-Patator,4
172.16.0.1,52326,FTP-Patator,4
172.16.0.1,52324,FTP-Patator,4
172.16.0.1,52330,FTP-Patator,4
172.16.0.1,52318,FTP-Patator,4
172.16.0.1,52320,FTP-Patator,4
172.16.0.1,52322,FTP-Patator,4
172.16.0.1,52312,FTP-Patator,4
172.16.0.1,52314,FTP-Patator,4
172.16.0.1,52298,FTP-Patator,4
172.16.0.1,52302,FTP-Patator,4
172.16.0.1,52300,FTP-Patator,4
172.16.0.1,52304,FTP-Patator,4
172.16.0.1,52306,FTP-Patator,4
172.16.0.1,52308,FTP-Patator,4
172.16.0.1,52310,FTP-Patator,4
172.16.0.1,52296,FTP-Patator,4
172.16.0.1,52316,FTP-Patator,2
172.16.0.1,52292,FTP-Patator,4
172.16.0.1,52294,FTP-Patator,4
172.16.0.1,52288,FTP-Patator,4
172.16.0.1,52286,FTP-Patator,4
172.16.0.1,52290,FTP-Patator,4
172.16.0.1,52280,FTP-Patator,4
172.16.0.1,52278,FTP-Patator,4
172.16.0.1,52282,FTP-Patator,4
172.16.0.1,52274,FTP-Patator,4
172.16.0.1,52272,FTP-Patator,4
172.16.0.1,52276,FTP-Patator,4
172.16.0.1,52266,FTP-Patator,4
172.16.0.1,52268,FTP-Patator,4
172.16.0.1,52270,FTP-Patator,4
172.16.0.1,52262,FTP-Patator,4
172.16.0.1,52260,FTP-Patator,4
172.16.0.1,52258,FTP-Patator,4
172.16.0.1,52264,FTP-Patator,4
172.16.0.1,52284,FTP-Patator,2
172.16.0.1,52252,FTP-Patator,4
172.16.0.1,52256,FTP-Patator,2
172.16.0.1,52246,FTP-Patator,4
172.16.0.1,52248,FTP-Patator,4
172.16.0.1,52250,FTP-Patator,4
172.16.0.1,52244,FTP-Patator,4
172.16.0.1,52242,FTP-Patator,4
172.16.0.1,52240,FTP-Patator,4
172.16.0.1,52238,FTP-Patator,4
172.16.0.1,52234,FTP-Patator,4
172.16.0.1,52232,FTP-Patator,4
172.16.0.1,52236,FTP-Patator,4
172.16.0.1,52254,FTP-Patator,2
172.16.0.1,52226,FTP-Patator,4
172.16.0.1,52228,FTP-Patator,4
172.16.0.1,52230,FTP-Patator,4
172.16.0.1,52218,FTP-Patator,4
172.16.0.1,52220,FTP-Patator,4
172.16.0.1,52222,FTP-Patator,4
172.16.0.1,52224,FTP-Patator,4
172.16.0.1,52214,FTP-Patator,4
172.16.0.1,52216,FTP-Patator,4
172.16.0.1,52212,FTP-Patator,4
172.16.0.1,52200,FTP-Patator,4
172.16.0.1,52202,FTP-Patator,4
172.16.0.1,52198,FTP-Patator,4
172.16.0.1,52204,FTP-Patator,4
172.16.0.1,52210,FTP-Patator,4
172.16.0.1,52206,FTP-Patator,4
172.16.0.1,52208,FTP-Patator,4
172.16.0.1,52194,FTP-Patator,4
172.16.0.1,52192,FTP-Patator,4
172.16.0.1,52196,FTP-Patator,4
172.16.0.1,52186,FTP-Patator,4
172.16.0.1,52184,FTP-Patator,2
172.16.0.1,52190,FTP-Patator,4
172.16.0.1,52188,FTP-Patator,4
172.16.0.1,52180,FTP-Patator,4
172.16.0.1,52178,FTP-Patator,4
172.16.0.1,52182,FTP-Patator,4
172.16.0.1,52174,FTP-Patator,4
172.16.0.1,52172,FTP-Patator,4
172.16.0.1,52176,FTP-Patator,4
172.16.0.1,52154,FTP-Patator,4
172.16.0.1,52162,FTP-Patator,4
172.16.0.1,52170,FTP-Patator,4
172.16.0.1,52164,FTP-Patator,4
172.16.0.1,52160,FTP-Patator,4
172.16.0.1,52166,FTP-Patator,4
172.16.0.1,52158,FTP-Patator,4
172.16.0.1,52156,FTP-Patator,4
172.16.0.1,52168,FTP-Patator,4
172.16.0.1,52152,FTP-Patator,4
172.16.0.1,52122,FTP-Patator,4
172.16.0.1,52112,FTP-Patator,4
172.16.0.1,52116,FTP-Patator,4
172.16.0.1,52128,FTP-Patator,4
172.16.0.1,52120,FTP-Patator,4
172.16.0.1,52124,FTP-Patator,4
172.16.0.1,52114,FTP-Patator,4
172.16.0.1,52126,FTP-Patator,4
